doc,Page,Ycord_first,Xcord_first,font_size,font_name,Object,Textbox,word,special_char
029_sd.pdf,1,200.08763,101.43291504000001,1,ArialMT,11,1,Freiestrasse,0
029_sd.pdf,1,200.08763,153.19530239999992,1,ArialMT,11,1,"16,",0
029_sd.pdf,1,200.08763,168.13837071999995,1,ArialMT,11,1,CH-8032,0
029_sd.pdf,1,200.08763,206.3855311999999,1,ArialMT,11,1,Zürich,0
029_sd.pdf,1,200.08763,231.21062383999987,1,ArialMT,11,1,.,1
029_sd.pdf,1,200.08763,236.23852471999982,1,ArialMT,11,1,Nationale,0
029_sd.pdf,1,200.08763,276.50293671999975,1,ArialMT,11,1,24h-Notfallnummer,0
029_sd.pdf,1,200.08763,352.4168052,1,ArialMT,11,1,:,1
029_sd.pdf,1,200.08763,359.95372984,1,ArialMT,11,1,145,0
029_sd.pdf,1,200.08763,377.36192968,1,ArialMT,11,1,(,1
029_sd.pdf,1,200.08763,380.34839352,1,ArialMT,11,1,aus,0
029_sd.pdf,1,200.08763,397.19495184,1,ArialMT,11,1,dem,0
029_sd.pdf,1,200.08763,417.14979736,1,ArialMT,11,1,Ausland,0
029_sd.pdf,1,200.08763,449.47329696,1,ArialMT,11,1,:,1
029_sd.pdf,1,200.08763,454.4886572,1,ArialMT,11,1,+41,0
029_sd.pdf,1,200.08763,472.1933535999999,1,ArialMT,11,1,44,0
029_sd.pdf,1,200.08763,484.6175447999999,1,ArialMT,11,1,251,0
029_sd.pdf,1,200.08763,502.02574463999986,1,ArialMT,11,1,51,0
029_sd.pdf,1,200.08763,514.4445612799998,1,ArialMT,11,1,51,0
029_sd.pdf,1,200.08763,524.3471880799998,1,ArialMT,11,1,),1
029_sd.pdf,1,176.56762999999998,34.74,1,ArialMT,12,1,Eine,0
029_sd.pdf,1,176.56762999999998,55.126601840000006,1,ArialMT,12,1,permanente,0
029_sd.pdf,1,176.56762999999998,105.20675191999999,1,ArialMT,12,1,toxikologische,0
029_sd.pdf,1,176.56762999999998,163.7984135199999,1,ArialMT,12,1,Information,0
029_sd.pdf,1,176.56762999999998,211.07304327999987,1,ArialMT,12,1,im,0
029_sd.pdf,1,176.56762999999998,223.04666719999983,1,ArialMT,12,1,Notfall,0
029_sd.pdf,1,176.56762999999998,250.8447872799998,1,ArialMT,12,1,24/24,0
029_sd.pdf,1,176.56762999999998,275.65733927999975,1,ArialMT,12,1,h,0
029_sd.pdf,1,176.56762999999998,283.1602250399997,1,ArialMT,12,1,über,0
029_sd.pdf,1,176.56762999999998,303.4975600799997,1,ArialMT,12,1,die,0
029_sd.pdf,1,176.56762999999998,317.9085469599997,1,ArialMT,12,1,8002-5500,0
029_sd.pdf,1,163.4881747,34.74,1,Arial-BoldMT,12,2,Notrufnummer,0
029_sd.pdf,1,163.4881747,115.92099080000003,1,Arial-BoldMT,12,2,der,0
029_sd.pdf,1,163.4881747,136.50083788000003,1,Arial-BoldMT,12,2,Gesellschaft,0
029_sd.pdf,1,163.4881747,203.44736896000018,1,Arial-BoldMT,12,2,:,1
029_sd.pdf,1,153.10763,34.74,1,ArialMT,12,3,+49,0
029_sd.pdf,1,153.10763,52.38288896,1,ArialMT,12,3,(,1
029_sd.pdf,1,153.10763,55.382789200000005,1,ArialMT,12,3,0,0
029_sd.pdf,1,153.10763,60.361423280000004,1,ArialMT,12,3,),1
029_sd.pdf,1,153.10763,65.80764408,1,ArialMT,12,3,700,0
029_sd.pdf,1,153.10763,83.20509480000001,1,ArialMT,12,3,/,1
029_sd.pdf,1,153.10763,88.2482236,1,ArialMT,12,3,24,0
029_sd.pdf,1,153.10763,100.67062328,1,ArialMT,12,3,112,0
029_sd.pdf,1,153.10763,118.07165703999996,1,ArialMT,12,3,112,0
029_sd.pdf,1,153.10763,135.41625791999994,1,ArialMT,12,3,(,1
029_sd.pdf,1,153.10763,138.41615815999992,1,ArialMT,12,3,SWI,0
029_sd.pdf,1,153.10763,155.3988719999999,1,ArialMT,12,3,),1
029_sd.pdf,1,121.4567611,200.88,1,Arial-BoldMT,13,1,ABSCHNITT,0
029_sd.pdf,1,121.4567611,273.05813922000004,1,Arial-BoldMT,13,1,2,0
029_sd.pdf,1,121.4567611,279.71652897,1,Arial-BoldMT,13,1,:,1
029_sd.pdf,1,121.4567611,287.0389662,1,Arial-BoldMT,13,1,Mögliche,0
029_sd.pdf,1,121.4567611,342.1907369400001,1,Arial-BoldMT,13,1,Gefahren,0
029_sd.pdf,1,93.52817470000001,34.74,1,Arial-BoldMT,14,1,2.1,0
029_sd.pdf,1,93.52817470000001,53.480897240000004,1,Arial-BoldMT,14,1,Einstufung,0
029_sd.pdf,1,93.52817470000001,115.27432712000001,1,Arial-BoldMT,14,1,des,0
029_sd.pdf,1,93.52817470000001,137.80539204000002,1,Arial-BoldMT,14,1,Stoffs,0
029_sd.pdf,1,93.52817470000001,172.81167712000013,1,Arial-BoldMT,14,1,oder,0
029_sd.pdf,1,93.52817470000001,200.28028868000018,1,Arial-BoldMT,14,1,Gemischs,0
029_sd.pdf,1,80.38817446,34.74,1,Arial-BoldMT,14,2,Einstufung,0
029_sd.pdf,1,80.38817446,96.49974948000002,1,Arial-BoldMT,14,2,gemäß,0
029_sd.pdf,1,80.38817446,135.87101440000004,1,Arial-BoldMT,14,2,der,0
029_sd.pdf,1,80.38817446,156.53618516000003,1,Arial-BoldMT,14,2,Verordnung,0
029_sd.pdf,1,80.38817446,223.30196476000006,1,Arial-BoldMT,14,2,(,1
029_sd.pdf,1,80.38817446,227.06518812000002,1,Arial-BoldMT,14,2,EG,0
029_sd.pdf,1,80.38817446,243.20708116000003,1,Arial-BoldMT,14,2,),1
029_sd.pdf,1,80.38817446,250.10931779999996,1,Arial-BoldMT,14,2,Nr,0
029_sd.pdf,1,80.38817446,262.63169051999995,1,Arial-BoldMT,14,2,.,1
029_sd.pdf,1,80.38817446,268.8996129599999,1,Arial-BoldMT,14,2,1272/2008,0
029_sd.pdf,1,80.38817446,325.3019334799998,1,Arial-BoldMT,14,2,(,1
029_sd.pdf,1,80.38817446,329.0213723199997,1,Arial-BoldMT,14,2,CLP,0
029_sd.pdf,1,80.38817446,351.52212487999975,1,Arial-BoldMT,14,2,),1
029_sd.pdf,1,67.18859003,34.74,1,Arial-BoldMT,14,3,Gefahrenklasse,0
029_sd.pdf,1,67.18859003,141.90092868000002,1,Arial-BoldMT,15,1,Gefahrenkategorie,0
029_sd.pdf,1,67.18859003,275.83665268,1,Arial-BoldMT,16,1,Gefahrenhinweis,0
029_sd.pdf,1,54.048589789999994,34.74,1,ArialMT,14,4,Skin,0
029_sd.pdf,1,54.048589789999994,59.69942176000001,1,ArialMT,14,4,Sens,0
029_sd.pdf,1,54.048589789999994,85.31673400000001,1,ArialMT,14,4,.,1
029_sd.pdf,1,54.048589789999994,141.95818536000004,1,ArialMT,15,2,1,0
029_sd.pdf,1,54.048589789999994,275.9365712,1,ArialMT,16,2,H317-Kann,0
029_sd.pdf,1,54.048589789999994,335.98760171999993,1,ArialMT,16,2,allergische,0
029_sd.pdf,1,54.048589789999994,393.0017828399998,1,ArialMT,16,2,Hautreaktionen,0
029_sd.pdf,1,54.048589789999994,472.4976309599991,1,ArialMT,16,2,verursachen,0
029_sd.pdf,1,54.048589789999994,534.4212917199986,1,ArialMT,16,2,.,1
029_sd.pdf,2,718.66763,34.74,1,ArialMT,1,1,Seite,0
029_sd.pdf,2,718.66763,60.193020399999995,1,ArialMT,1,1,2,0
029_sd.pdf,2,718.66763,67.63320295999999,1,ArialMT,1,1,von,0
029_sd.pdf,2,718.66763,84.5308196,1,ArialMT,1,1,21,0
029_sd.pdf,2,704.02763,34.74,1,ArialMT,1,2,Sicherheitsdatenblatt,0
029_sd.pdf,2,704.02763,120.76610312,1,ArialMT,1,2,gemäß,0
029_sd.pdf,2,704.02763,151.17715511999998,1,ArialMT,1,2,Verordnung,0
029_sd.pdf,2,704.02763,200.22897272,1,ArialMT,1,2,(,1
029_sd.pdf,2,704.02763,203.2145408,1,ArialMT,1,2,EG,0
029_sd.pdf,2,704.02763,216.16364736,1,ArialMT,1,2,),1
029_sd.pdf,2,704.02763,221.67077984000002,1,ArialMT,1,2,Nr,0
029_sd.pdf,2,704.02763,231.12642240000002,1,ArialMT,1,2,.,1
029_sd.pdf,2,704.02763,236.14088688,1,ArialMT,1,2,1907/2006,0
029_sd.pdf,2,704.02763,278.36790904,1,ArialMT,1,2,",",1
029_sd.pdf,2,704.02763,283.38237352,1,ArialMT,1,2,Anhang,0
029_sd.pdf,2,704.02763,316.66612783999994,1,ArialMT,1,2,II,0
029_sd.pdf,2,693.7076450000001,34.74000000000001,1,ArialMT,1,3,Überarbeitet,0
029_sd.pdf,2,693.7076450000001,86.39489616000002,1,ArialMT,1,3,am,0
029_sd.pdf,2,693.7076450000001,101.33886024000002,1,ArialMT,1,3,/,1
029_sd.pdf,2,693.7076450000001,106.32197312000001,1,ArialMT,1,3,Version,0
029_sd.pdf,2,693.7076450000001,136.60493143999992,1,ArialMT,1,3,:,1
029_sd.pdf,2,693.7076450000001,141.6480602399999,1,ArialMT,1,3,28.03.2018,0
029_sd.pdf,2,693.7076450000001,191.33049287999987,1,ArialMT,1,3,/,1
029_sd.pdf,2,693.7076450000001,196.3736216799999,1,ArialMT,1,3,0001,0
029_sd.pdf,2,683.3275610000001,34.74000000000001,1,ArialMT,1,4,Ersetzt,0
029_sd.pdf,2,683.3275610000001,65.04266504000002,1,ArialMT,1,4,Fassung,0
029_sd.pdf,2,683.3275610000001,101.91931272000001,1,ArialMT,1,4,vom,0
029_sd.pdf,2,683.3275610000001,121.37521992000003,1,ArialMT,1,4,/,1
029_sd.pdf,2,683.3275610000001,126.39147592000005,1,ArialMT,1,4,Version,0
029_sd.pdf,2,683.3275610000001,156.71474344000006,1,ArialMT,1,4,:,1
029_sd.pdf,2,683.3275610000001,161.67098352000008,1,ArialMT,1,4,28.03.2018,0
029_sd.pdf,2,683.3275610000001,211.4376176,1,ArialMT,1,4,/,1
029_sd.pdf,2,683.3275610000001,216.39385768,1,ArialMT,1,4,0001,0
029_sd.pdf,2,673.0075760000001,34.74000000000001,1,ArialMT,1,5,Tritt,0
029_sd.pdf,2,673.0075760000001,52.76000392000001,1,ArialMT,1,5,in,0
029_sd.pdf,2,673.0075760000001,62.255955680000014,1,ArialMT,1,5,Kraft,0
029_sd.pdf,2,673.0075760000001,83.70940768000003,1,ArialMT,1,5,ab,0
029_sd.pdf,2,673.0075760000001,93.61113872000003,1,ArialMT,1,5,:,1
029_sd.pdf,2,673.0075760000001,98.62560320000003,1,ArialMT,1,5,28.03.2018,0
029_sd.pdf,2,662.6274920000001,34.74000000000001,1,ArialMT,1,6,PDF-Druckdatum,0
029_sd.pdf,2,662.6274920000001,103.84430095999998,1,ArialMT,1,6,:,1
029_sd.pdf,2,662.6274920000001,108.85070359999997,1,ArialMT,1,6,29.03.2018,0
029_sd.pdf,2,652.3075070000001,34.74000000000001,1,ArialMT,1,7,Kneipp,0
029_sd.pdf,2,652.3075070000001,64.97279576000001,1,ArialMT,1,7,Duftvase,0
029_sd.pdf,2,652.3075070000001,102.81148968000007,1,ArialMT,1,7,Vetiver,0
029_sd.pdf,2,652.3075070000001,133.0962395200001,1,ArialMT,1,7,Mandarine,0
029_sd.pdf,2,652.3075070000001,177.8260151200002,1,ArialMT,1,7,50,0
029_sd.pdf,2,652.3075070000001,190.24483176000012,1,ArialMT,1,7,ml,0
029_sd.pdf,2,629.1481747,34.74,1,ArialMT,2,1,Aquatic,0
029_sd.pdf,2,629.1481747,75.34284488,1,ArialMT,2,1,Chronic,0
029_sd.pdf,2,629.1481747,141.91327816,1,ArialMT,3,1,2,0
029_sd.pdf,2,629.1481747,275.891664,1,ArialMT,4,1,H411-Giftig,0
029_sd.pdf,2,629.1481747,335.9483079200001,1,ArialMT,4,1,für,0
029_sd.pdf,2,629.1481747,352.2159411200001,1,ArialMT,4,1,Wasserorganismen,0
029_sd.pdf,2,629.1481747,449.2154931200001,1,ArialMT,4,1,",",1
029_sd.pdf,2,629.1481747,455.3992145600001,1,ArialMT,4,1,mit,0
029_sd.pdf,2,629.1481747,473.55070480000006,1,ArialMT,4,1,langfristiger,0
029_sd.pdf,2,616.2476354500001,275.93993924000006,1,ArialMT,4,2,Wirkung,0
029_sd.pdf,2,616.2476354500001,317.2130240800001,1,ArialMT,4,2,.,1
029_sd.pdf,2,590.3880969900001,34.74000000000004,1,Arial-BoldMT,5,1,2.2,0
029_sd.pdf,2,590.3880969900001,53.49436940000004,1,Arial-BoldMT,5,1,Kennzeichnungselemente,0
029_sd.pdf,2,577.2480967500002,34.74000000000004,1,Arial-BoldMT,5,2,Kennzeichnung,0
029_sd.pdf,2,577.2480967500002,121.57929800000004,1,Arial-BoldMT,5,2,gemäß,0
029_sd.pdf,2,577.2480967500002,160.94831756000008,1,Arial-BoldMT,5,2,der,0
029_sd.pdf,2,577.2480967500002,181.61348832000007,1,Arial-BoldMT,5,2,Verordnung,0
029_sd.pdf,2,577.2480967500002,248.39274008000004,1,Arial-BoldMT,5,2,(,1
029_sd.pdf,2,577.2480967500002,252.15596344000002,1,Arial-BoldMT,5,2,EG,0
029_sd.pdf,2,577.2480967500002,268.35511316,1,Arial-BoldMT,5,2,),1
029_sd.pdf,2,577.2480967500002,275.19672507999996,1,Arial-BoldMT,5,2,Nr,0
029_sd.pdf,2,577.2480967500002,287.6450009199999,1,Arial-BoldMT,5,2,.,1
029_sd.pdf,2,577.2480967500002,293.9129233599998,1,Arial-BoldMT,5,2,1272/2008,0
029_sd.pdf,2,577.2480967500002,350.3152438799998,1,Arial-BoldMT,5,2,(,1
029_sd.pdf,2,577.2480967500002,354.03468271999975,1,Arial-BoldMT,5,2,CLP,0
029_sd.pdf,2,577.2480967500002,376.53543527999966,1,Arial-BoldMT,5,2,),1
029_sd.pdf,2,463.4881747,34.74,1,ArialMT,6,1,Achtung,0
029_sd.pdf,2,432.04762999999997,34.74,1,ArialMT,7,1,H317-Kann,0
029_sd.pdf,2,432.04762999999997,82.39980656,1,ArialMT,7,1,allergische,0
029_sd.pdf,2,432.04762999999997,127.53894448,1,ArialMT,7,1,Hautreaktionen,0
029_sd.pdf,2,432.04762999999997,190.6201552,1,ArialMT,7,1,verursachen,0
029_sd.pdf,2,432.04762999999997,239.86993576,1,ArialMT,7,1,.,1
029_sd.pdf,2,432.04762999999997,247.34594872,1,ArialMT,7,1,H411-Giftig,0
029_sd.pdf,2,432.04762999999997,295.1687835999999,1,ArialMT,7,1,für,0
029_sd.pdf,2,432.04762999999997,308.08743431999994,1,ArialMT,7,1,Wasserorganismen,0
029_sd.pdf,2,432.04762999999997,385.03232256,1,ArialMT,7,1,",",1
029_sd.pdf,2,432.04762999999997,390.04499552000004,1,ArialMT,7,1,mit,0
029_sd.pdf,2,432.04762999999997,404.50972800000005,1,ArialMT,7,1,langfristiger,0
029_sd.pdf,2,432.04762999999997,453.20234584,1,ArialMT,7,1,Wirkung,0
029_sd.pdf,2,432.04762999999997,486.04717776,1,ArialMT,7,1,.,1
029_sd.pdf,2,411.347561,34.740000000000066,1,ArialMT,8,1,P101-Ist,0
029_sd.pdf,2,411.347561,70.56681696000007,1,ArialMT,8,1,ärztlicher,0
029_sd.pdf,2,411.347561,109.4383221600001,1,ArialMT,8,1,Rat,0
029_sd.pdf,2,411.347561,125.83968776000009,1,ArialMT,8,1,erforderlich,0
029_sd.pdf,2,411.347561,170.4324120800001,1,ArialMT,8,1,",",1
029_sd.pdf,2,411.347561,175.3904436800001,1,ArialMT,8,1,Verpackung,0
029_sd.pdf,2,411.347561,225.69632528000008,1,ArialMT,8,1,oder,0
029_sd.pdf,2,411.347561,246.04351368000007,1,ArialMT,8,1,Kennzeichnungsetikett,0
029_sd.pdf,2,411.347561,338.4384704000001,1,ArialMT,8,1,bereithalten,0
029_sd.pdf,2,411.347561,385.0744232800001,1,ArialMT,8,1,.,1
029_sd.pdf,2,411.347561,392.61940976000005,1,ArialMT,8,1,P102-Darf,0
029_sd.pdf,2,411.347561,435.9311972800001,1,ArialMT,8,1,nicht,0
029_sd.pdf,2,411.347561,457.2610344000002,1,ArialMT,8,1,in,0
029_sd.pdf,2,411.347561,466.70144904000017,1,ArialMT,8,1,die,0
029_sd.pdf,2,411.347561,481.1339341600002,1,ArialMT,8,1,Hände,0
029_sd.pdf,2,411.347561,509.9559079200003,1,ArialMT,8,1,von,0
029_sd.pdf,2,411.347561,526.8786058400003,1,ArialMT,8,1,Kindern,0
029_sd.pdf,2,401.027576,34.74000000000012,1,ArialMT,8,2,gelangen,0
029_sd.pdf,2,401.027576,71.38643736000012,1,ArialMT,8,2,.,1
029_sd.pdf,2,390.70759100000004,34.74000000000012,1,ArialMT,8,3,P273-Freisetzung,0
029_sd.pdf,2,390.70759100000004,107.78922800000015,1,ArialMT,8,3,in,0
029_sd.pdf,2,390.70759100000004,117.28338824000014,1,ArialMT,8,3,die,0
029_sd.pdf,2,390.70759100000004,131.6845217600001,1,ArialMT,8,3,Umwelt,0
029_sd.pdf,2,390.70759100000004,163.82349480000008,1,ArialMT,8,3,vermeiden,0
029_sd.pdf,2,390.70759100000004,205.51485248000006,1,ArialMT,8,3,.,1
029_sd.pdf,2,380.327507,34.74000000000012,1,ArialMT,8,4,P333+P313-Bei,0
029_sd.pdf,2,380.327507,100.11166904000012,1,ArialMT,8,4,Hautreizung,0
029_sd.pdf,2,380.327507,150.78033344,1,ArialMT,8,4,oder,0
029_sd.pdf,2,380.327507,171.15349887999994,1,ArialMT,8,4,-ausschlag,0
029_sd.pdf,2,380.327507,214.3694400800001,1,ArialMT,8,4,:,1
029_sd.pdf,2,380.327507,219.37763424000008,1,ArialMT,8,4,Ärztlichen,0
029_sd.pdf,2,380.327507,261.1173629600001,1,ArialMT,8,4,Rat,0
029_sd.pdf,2,380.327507,277.5151455200001,1,ArialMT,8,4,einholen,0
029_sd.pdf,2,380.327507,313.7047452800001,1,ArialMT,8,4,/,1
029_sd.pdf,2,380.327507,318.71652248000015,1,ArialMT,8,4,ärztliche,0
029_sd.pdf,2,380.327507,354.52721576000016,1,ArialMT,8,4,Hilfe,0
029_sd.pdf,2,380.327507,374.9639801600001,1,ArialMT,8,4,hinzuziehen,0
029_sd.pdf,2,380.327507,422.5261488800002,1,ArialMT,8,4,.,1
029_sd.pdf,2,370.00752200000005,34.74000000000012,1,ArialMT,8,5,P501-Inhalt,0
029_sd.pdf,2,370.00752200000005,82.91934736000015,1,ArialMT,8,5,/,1
029_sd.pdf,2,370.00752200000005,87.93739488000014,1,ArialMT,8,5,Behälter,0
029_sd.pdf,2,370.00752200000005,123.74181784000017,1,ArialMT,8,5,der,0
029_sd.pdf,2,370.00752200000005,139.15784744000018,1,ArialMT,8,5,Problemabfallentsorgung,0
029_sd.pdf,2,370.00752200000005,240.99680183999996,1,ArialMT,8,5,zuführen,0
029_sd.pdf,2,370.00752200000005,275.7567686399998,1,ArialMT,8,5,.,1
029_sd.pdf,2,328.607384,34.74000000000012,1,ArialMT,9,1,1-,0
029_sd.pdf,2,328.607384,42.65672688000012,1,ArialMT,9,1,(,1
029_sd.pdf,2,328.607384,45.654835600000126,1,ArialMT,9,1,"1,2",0
029_sd.pdf,2,328.607384,58.07454800000012,1,ArialMT,9,1,",",1
029_sd.pdf,2,328.607384,60.579988720000124,1,ArialMT,9,1,"3,4",0
029_sd.pdf,2,328.607384,72.99970112000013,1,ArialMT,9,1,",",1
029_sd.pdf,2,328.607384,75.50514184000012,1,ArialMT,9,1,"5,6",0
029_sd.pdf,2,328.607384,87.92485424000012,1,ArialMT,9,1,",",1
029_sd.pdf,2,328.607384,90.43029496000011,1,ArialMT,9,1,"7,8-Octahydro-2",0
029_sd.pdf,2,328.607384,154.98682240000008,1,ArialMT,9,1,",",1
029_sd.pdf,2,328.607384,157.49226312000008,1,ArialMT,9,1,"3,8",0
029_sd.pdf,2,328.607384,169.92809920000008,1,ArialMT,9,1,",",1
029_sd.pdf,2,328.607384,172.44070600000012,1,ArialMT,9,1,8-tetramethyl-2-naphthyl,0
029_sd.pdf,2,328.607384,269.0824608800001,1,ArialMT,9,1,),1
029_sd.pdf,2,328.607384,272.0680289600001,1,ArialMT,9,1,ethan-1-on,0
029_sd.pdf,2,318.28739900000005,34.74000000000012,1,ArialMT,9,2,Dipenten,0
029_sd.pdf,2,297.1681747,34.74,1,Arial-BoldMT,9,3,2.3,0
029_sd.pdf,2,297.1681747,53.477529200000006,1,Arial-BoldMT,9,3,Sonstige,0
029_sd.pdf,2,297.1681747,104.09018896,1,Arial-BoldMT,9,3,Gefahren,0
029_sd.pdf,2,286.72773,34.74,1,ArialMT,9,4,Das,0
029_sd.pdf,2,286.72773,53.139806160000006,1,ArialMT,9,4,Gemisch,0
029_sd.pdf,2,286.72773,90.94356544000001,1,ArialMT,9,4,enthält,0
029_sd.pdf,2,286.72773,120.24566655999999,1,ArialMT,9,4,keinen,0
029_sd.pdf,2,286.72773,149.04345479999992,1,ArialMT,9,4,vPvB-Stoff,0
029_sd.pdf,2,286.72773,193.90759439999982,1,ArialMT,9,4,(,1
029_sd.pdf,2,286.72773,196.8931624799998,1,ArialMT,9,4,vPvB,0
029_sd.pdf,2,286.72773,220.32176528,1,ArialMT,9,4,=,0
029_sd.pdf,2,286.72773,228.09069175999997,1,ArialMT,9,4,very,0
029_sd.pdf,2,286.72773,247.35042751999998,1,ArialMT,9,4,persistent,0
029_sd.pdf,2,286.72773,286.16549984,1,ArialMT,9,4,",",1
029_sd.pdf,2,286.72773,291.19340072,1,ArialMT,9,4,very,0
029_sd.pdf,2,286.72773,310.50777783999996,1,ArialMT,9,4,bioaccumulative,0
029_sd.pdf,2,286.72773,374.55640936,1,ArialMT,9,4,),1
029_sd.pdf,2,286.72773,380.04114784,1,ArialMT,9,4,bzw,0
029_sd.pdf,2,286.72773,395.69813688,1,ArialMT,9,4,.,1
029_sd.pdf,2,286.72773,400.74126568,1,ArialMT,9,4,fällt,0
029_sd.pdf,2,286.72773,417.14800584,1,ArialMT,9,4,nicht,0
029_sd.pdf,2,286.72773,438.49396664000005,1,ArialMT,9,4,unter,0
029_sd.pdf,2,286.72773,461.47468944,1,ArialMT,9,4,den,0
029_sd.pdf,2,286.72773,478.83362248,1,ArialMT,9,4,Anhang,0
029_sd.pdf,2,286.72773,512.1442496,1,ArialMT,9,4,XIII,0
029_sd.pdf,2,286.72773,528.1470019999999,1,ArialMT,9,4,der,0
029_sd.pdf,2,276.40774500000003,34.74089576,1,ArialMT,9,5,Verordnung,0
029_sd.pdf,2,276.40774500000003,83.90557912000001,1,ArialMT,9,5,(,1
029_sd.pdf,2,276.40774500000003,86.89204296000001,1,ArialMT,9,5,EG,0
029_sd.pdf,2,276.40774500000003,99.89220784000001,1,ArialMT,9,5,),1
029_sd.pdf,2,276.40774500000003,105.35365656000002,1,ArialMT,9,5,1907/2006,0
029_sd.pdf,2,276.40774500000003,150.04491448000005,1,ArialMT,9,5,(,1
029_sd.pdf,2,276.40774500000003,153.03137832000004,1,ArialMT,9,5,<,0
029_sd.pdf,2,276.40774500000003,160.77343200000007,1,ArialMT,9,5,"0,1",0
029_sd.pdf,2,276.40774500000003,175.6967936000001,1,ArialMT,9,5,%,1
029_sd.pdf,2,276.40774500000003,183.66368304000008,1,ArialMT,9,5,),1
029_sd.pdf,2,276.40774500000003,186.65014688000005,1,ArialMT,9,5,.,1
029_sd.pdf,2,266.027661,34.74089576,1,ArialMT,9,6,Das,0
029_sd.pdf,2,266.027661,53.09949696,1,ArialMT,9,6,Gemisch,0
029_sd.pdf,2,266.027661,90.86653007999999,1,ArialMT,9,6,enthält,0
029_sd.pdf,2,266.027661,120.21341919999999,1,ArialMT,9,6,keinen,0
029_sd.pdf,2,266.027661,149.04703784,1,ArialMT,9,6,PBT-Stoff,0
029_sd.pdf,2,266.027661,190.49295728,1,ArialMT,9,6,(,1
029_sd.pdf,2,266.027661,193.48748296,1,ArialMT,9,6,PBT,0
029_sd.pdf,2,266.027661,213.51667656000004,1,ArialMT,9,6,=,0
029_sd.pdf,2,266.027661,221.28112424000003,1,ArialMT,9,6,persistent,0
029_sd.pdf,2,266.027661,260.0317018400001,1,ArialMT,9,6,",",1
029_sd.pdf,2,266.027661,265.05512392,1,ArialMT,9,6,bioaccumulative,0
029_sd.pdf,2,266.027661,329.12167064000016,1,ArialMT,9,6,",",1
029_sd.pdf,2,266.027661,334.14509272000015,1,ArialMT,9,6,toxic,0
029_sd.pdf,2,266.027661,352.4750296000001,1,ArialMT,9,6,),1
029_sd.pdf,2,266.027661,357.93647832000005,1,ArialMT,9,6,bzw,0
029_sd.pdf,2,266.027661,373.66691968000003,1,ArialMT,9,6,.,1
029_sd.pdf,2,266.027661,378.71004848000007,1,ArialMT,9,6,fällt,0
029_sd.pdf,2,266.027661,395.11410136000006,1,ArialMT,9,6,nicht,0
029_sd.pdf,2,266.027661,416.53888904,1,ArialMT,9,6,unter,0
029_sd.pdf,2,266.027661,439.4049545599999,1,ArialMT,9,6,den,0
029_sd.pdf,2,266.027661,456.8292780799998,1,ArialMT,9,6,Anhang,0
029_sd.pdf,2,266.027661,490.1506543199997,1,ArialMT,9,6,XIII,0
029_sd.pdf,2,266.027661,505.99754447999976,1,ArialMT,9,6,der,0
029_sd.pdf,2,255.70767600000005,34.74089576,1,ArialMT,9,7,Verordnung,0
029_sd.pdf,2,255.70767600000005,83.90557912000001,1,ArialMT,9,7,(,1
029_sd.pdf,2,255.70767600000005,86.89204296000001,1,ArialMT,9,7,EG,0
029_sd.pdf,2,255.70767600000005,99.89220784000001,1,ArialMT,9,7,),1
029_sd.pdf,2,255.70767600000005,105.35365656000002,1,ArialMT,9,7,1907/2006,0
029_sd.pdf,2,255.70767600000005,150.04491448000005,1,ArialMT,9,7,(,1
029_sd.pdf,2,255.70767600000005,153.03137832000004,1,ArialMT,9,7,<,0
029_sd.pdf,2,255.70767600000005,160.77343200000007,1,ArialMT,9,7,"0,1",0
029_sd.pdf,2,255.70767600000005,175.6967936000001,1,ArialMT,9,7,%,1
029_sd.pdf,2,255.70767600000005,183.66368304000008,1,ArialMT,9,7,),1
029_sd.pdf,2,255.70767600000005,186.65014688000005,1,ArialMT,9,7,.,1
029_sd.pdf,2,217.3967611,124.26,1,Arial-BoldMT,10,1,ABSCHNITT,0
029_sd.pdf,2,217.3967611,196.51338201,1,Arial-BoldMT,10,1,3,0
029_sd.pdf,2,217.3967611,203.13116454,1,Arial-BoldMT,10,1,:,1
029_sd.pdf,2,217.3967611,210.51331827,1,Arial-BoldMT,10,1,Zusammensetzung,0
029_sd.pdf,2,217.3967611,318.60018327,1,Arial-BoldMT,10,1,/,1
029_sd.pdf,2,217.3967611,321.95266758,1,Arial-BoldMT,10,1,Angaben,0
029_sd.pdf,2,217.3967611,376.35201042,1,Arial-BoldMT,10,1,zu,0
029_sd.pdf,2,217.3967611,392.97708402,1,Arial-BoldMT,10,1,Bestandteilen,0
029_sd.pdf,2,189.46817470000002,34.74,1,Arial-BoldMT,11,1,3.1,0
029_sd.pdf,2,189.46817470000002,53.494369400000004,1,Arial-BoldMT,11,1,Stoff,0
029_sd.pdf,2,179.02763,34.74,1,ArialMT,11,2,n.a,0
029_sd.pdf,2,179.02763,47.15881664,1,ArialMT,11,2,.,1
029_sd.pdf,2,168.2881747,34.74,1,Arial-BoldMT,11,3,3.2,0
029_sd.pdf,2,168.2881747,53.46405704,1,Arial-BoldMT,11,3,Gemisch,0
029_sd.pdf,2,157.60763,34.74,1,Arial-BoldMT,11,4,Dipropylenglykolmonomethylether,0
029_sd.pdf,2,157.60763,329.58,1,Arial-BoldMT,12,1,Stoff,0
