,doc,word,special_char,usecase_part,usecase_pro,usecase_con
23181,023_sd.pdf,den,0,,,
23182,023_sd.pdf,pausen,0,,,
23183,023_sd.pdf,und,0,,,
23184,023_sd.pdf,bei,0,,,
23185,023_sd.pdf,arbeitsende,0,,,
23186,023_sd.pdf,hände,0,,,
23187,023_sd.pdf,waschen,0,,,
23188,023_sd.pdf,.,1,,,
23189,023_sd.pdf,·,0,,,
23190,023_sd.pdf,atemschutz,0,,,
23191,023_sd.pdf,:,1,,,
23192,023_sd.pdf,nicht,0,,,
23193,023_sd.pdf,erforderlich,0,,,
23194,023_sd.pdf,.,1,,,
23195,023_sd.pdf,·,0,,,
23196,023_sd.pdf,handschutz,0,,,
23197,023_sd.pdf,:,1,,,
23198,023_sd.pdf,nicht,0,,,
23199,023_sd.pdf,erforderlich,0,,,
23200,023_sd.pdf,·,0,,,
23201,023_sd.pdf,handschuhmaterial,0,,,
23202,023_sd.pdf,nicht,0,,,
23203,023_sd.pdf,erforderlich,0,,,
23204,023_sd.pdf,·,0,,,
23205,023_sd.pdf,durchdringungszeit,0,,,
23206,023_sd.pdf,des,0,,,
23207,023_sd.pdf,handschuhmaterials,0,,,
23208,023_sd.pdf,nicht,0,,,
23209,023_sd.pdf,anwendbar,0,,,
23210,023_sd.pdf,·,0,,,
23211,023_sd.pdf,augenschutz,0,,,
23212,023_sd.pdf,:,1,,,
23213,023_sd.pdf,nicht,0,,,
23214,023_sd.pdf,erforderlich,0,,,
23215,023_sd.pdf,9,0,,,
23216,023_sd.pdf,physikalische,0,,,
23217,023_sd.pdf,und,0,,,
23218,023_sd.pdf,chemische,0,,,
23219,023_sd.pdf,eigenschaften,0,,,
23220,023_sd.pdf,·,0,,,
23221,023_sd.pdf,angaben,0,,,
23222,023_sd.pdf,zu,0,,,
23223,023_sd.pdf,den,0,,,
23224,023_sd.pdf,grundlegenden,0,,,
23225,023_sd.pdf,physikalischen,0,,,
23226,023_sd.pdf,und,0,,,
23227,023_sd.pdf,chemischen,0,,,
23228,023_sd.pdf,eigenschaften,0,,,
23229,023_sd.pdf,·,0,,,
23230,023_sd.pdf,allgemeine,0,,,
23231,023_sd.pdf,angaben,0,,,
23232,023_sd.pdf,·,0,,,
23233,023_sd.pdf,aussehen,0,,,
23234,023_sd.pdf,:,1,,,
23235,023_sd.pdf,form,0,,,
23236,023_sd.pdf,:,1,,,
23237,023_sd.pdf,flüssig,0,,,
23238,023_sd.pdf,farbe,0,,,
23239,023_sd.pdf,:,1,,,
23240,023_sd.pdf,farblos,0,,,
23241,023_sd.pdf,·,0,,,
23242,023_sd.pdf,geruch,0,,,
23243,023_sd.pdf,:,1,,,
23244,023_sd.pdf,charakteristisch,0,,,
23245,023_sd.pdf,·,0,,,
23246,023_sd.pdf,ph-wert,0,,,
23247,023_sd.pdf,bei,0,,,
23248,023_sd.pdf,20,0,,,
23249,023_sd.pdf,°c,0,,,
23250,023_sd.pdf,:,1,,,
23251,023_sd.pdf,"7,0",0,,,
23252,023_sd.pdf,-,0,,,
23253,023_sd.pdf,"9,0",0,,,
23254,023_sd.pdf,·,0,,,
23255,023_sd.pdf,zustandsänderung,0,,,
23256,023_sd.pdf,schmelzpunkt,0,,,
23257,023_sd.pdf,/,1,,,
23258,023_sd.pdf,schmelzbereich,0,,,
23259,023_sd.pdf,:,1,,,
23260,023_sd.pdf,nicht,0,,,
23261,023_sd.pdf,bestimmt,0,,,
23262,023_sd.pdf,.,1,,,
23263,023_sd.pdf,siedepunkt,0,,,
23264,023_sd.pdf,/,1,,,
23265,023_sd.pdf,siedebereich,0,,,
23266,023_sd.pdf,:,1,,,
23267,023_sd.pdf,nicht,0,,,
23268,023_sd.pdf,bestimmt,0,,,
23269,023_sd.pdf,.,1,,,
23270,023_sd.pdf,·,0,,,
23271,023_sd.pdf,flammpunkt,0,,,
23272,023_sd.pdf,:,1,,,
23273,023_sd.pdf,"51,0",0,,,
23274,023_sd.pdf,°c,0,,,
23275,023_sd.pdf,(,1,,,
23276,023_sd.pdf,iso,0,,,
23277,023_sd.pdf,13736,0,,,
23278,023_sd.pdf,),1,,,
23279,023_sd.pdf,(,1,,,
23280,023_sd.pdf,fortsetzung,0,,,
23281,023_sd.pdf,auf,0,,,
23282,023_sd.pdf,seite,0,,,
23283,023_sd.pdf,4,0,,,
23284,023_sd.pdf,),1,,,
23285,023_sd.pdf,dr,0,,,
23286,023_sd.pdf,38.0.32,0,,,
23287,024_sd.pdf,seite,0,,,
23288,024_sd.pdf,:,1,,,
23289,024_sd.pdf,1/6,0,,,
23290,024_sd.pdf,sicherheitsdatenblatt,0,,,
23291,024_sd.pdf,gemäß,0,,,
23292,024_sd.pdf,1907/2006,0,,,
23293,024_sd.pdf,/,1,,,
23294,024_sd.pdf,eg,0,,,
23295,024_sd.pdf,",",1,,,
23296,024_sd.pdf,artikel,0,,,
23297,024_sd.pdf,31,0,,,
23298,024_sd.pdf,druckdatum,0,,,
23299,024_sd.pdf,:,1,,,
23300,024_sd.pdf,16.04.2015,0,,,
23301,024_sd.pdf,version-nr,0,,,
23302,024_sd.pdf,:,1,,,
23303,024_sd.pdf,1,0,,,
23304,024_sd.pdf,überarbeitet,0,,,
23305,024_sd.pdf,am,0,,,
23306,024_sd.pdf,:,1,,,
23307,024_sd.pdf,16.04.2015,0,,,
23308,024_sd.pdf,1,0,,,
23309,024_sd.pdf,bezeichnung,0,,,
23310,024_sd.pdf,des,0,,,
23311,024_sd.pdf,stoffs,0,,,
23312,024_sd.pdf,bzw,0,,,
23313,024_sd.pdf,.,1,,,
23314,024_sd.pdf,des,0,,,
23315,024_sd.pdf,gemischs,0,,,
23316,024_sd.pdf,und,0,,,
23317,024_sd.pdf,des,0,,,
23318,024_sd.pdf,unternehmens,0,,,
23319,024_sd.pdf,·,0,,,
23320,024_sd.pdf,produktidentifikator,0,,,
23321,024_sd.pdf,·,0,,,
23322,024_sd.pdf,handelsname,0,,,
23323,024_sd.pdf,:,1,,,
23324,024_sd.pdf,denkmit,0,,,
23325,024_sd.pdf,schmierseife,0,,,
23326,024_sd.pdf,nature,0,,,
23327,024_sd.pdf,(,1,,,
23328,024_sd.pdf,ident-nr,0,,,
23329,024_sd.pdf,.,1,,,
23330,024_sd.pdf,:,1,,,
23331,024_sd.pdf,dm367509,0,,,
23332,024_sd.pdf,/,1,,,
23333,024_sd.pdf,1,0,,,
23334,024_sd.pdf,),1,,,
23335,024_sd.pdf,·,0,,,
23336,024_sd.pdf,artikelnummer,0,,,
23337,024_sd.pdf,:,1,,,
23338,024_sd.pdf,1017264,0,,,
23339,024_sd.pdf,·,0,,,
23340,024_sd.pdf,relevante,0,,,
23341,024_sd.pdf,identifizierte,0,,,
23342,024_sd.pdf,verwendungen,0,,,
23343,024_sd.pdf,des,0,,,
23344,024_sd.pdf,stoffs,0,,,
23345,024_sd.pdf,oder,0,,,
23346,024_sd.pdf,gemischs,0,,,
23347,024_sd.pdf,und,0,,,
23348,024_sd.pdf,verwendungen,0,,,
23349,024_sd.pdf,",",1,,,
23350,024_sd.pdf,von,0,,,
23351,024_sd.pdf,denen,0,,,
23352,024_sd.pdf,abgeraten,0,,,
23353,024_sd.pdf,wird,0,,,
23354,024_sd.pdf,keine,0,,,
23355,024_sd.pdf,weiteren,0,,,
23356,024_sd.pdf,relevanten,0,,,
23357,024_sd.pdf,informationen,0,,,
23358,024_sd.pdf,verfügbar,0,,,
23359,024_sd.pdf,.,1,,,
23360,024_sd.pdf,·,0,,,
23361,024_sd.pdf,verwendung,0,,,
23362,024_sd.pdf,des,0,,,
23363,024_sd.pdf,stoffes,0,,,
23364,024_sd.pdf,/,1,,,
23365,024_sd.pdf,des,0,,,
23366,024_sd.pdf,gemisches,0,,,
23367,024_sd.pdf,schmierseife,0, keine weiteren relevanten informationen verfügbar · verwendung des stoffes des gemisches schmierseife,1.0,
23368,024_sd.pdf,·,0,,1.0,
23369,024_sd.pdf,einzelheiten,0,,,
23370,024_sd.pdf,zum,0,,,
23371,024_sd.pdf,lieferanten,0,,,
23372,024_sd.pdf,",",1,,,
23373,024_sd.pdf,der,0,,,
23374,024_sd.pdf,das,0,,,
23375,024_sd.pdf,sicherheitsdatenblatt,0,,,
23376,024_sd.pdf,bereitstellt,0,,,
23377,024_sd.pdf,·,0,,,
23378,024_sd.pdf,hersteller,0,,,
23379,024_sd.pdf,:,1,,,
23380,024_sd.pdf,dalli-werke,0,,,
23381,024_sd.pdf,gmbh,0,,,
23382,024_sd.pdf,&,0,,,
23383,024_sd.pdf,co,0,,,
23384,024_sd.pdf,.,1,,,
23385,024_sd.pdf,kg,0,,,
23386,024_sd.pdf,zweifaller,0,,,
23387,024_sd.pdf,straße,0,,,
23388,024_sd.pdf,120,0,,,
23389,024_sd.pdf,d-52224,0,,,
23390,024_sd.pdf,stolberg,0,,,
23391,024_sd.pdf,tel,0,,,
23392,024_sd.pdf,.,1,,,
23393,024_sd.pdf,:,1,,,
23394,024_sd.pdf,0049,0,,,
23395,024_sd.pdf,2402,0,,,
23396,024_sd.pdf,8900,0,,,
23397,024_sd.pdf,·,0,,,
23398,024_sd.pdf,lieferant,0,,,
23399,024_sd.pdf,:,1,,,
23400,024_sd.pdf,dm-drogerie,0,,,
23401,024_sd.pdf,markt,0,,,
23402,024_sd.pdf,carl-metz-straße,0,,,
23403,024_sd.pdf,1,0,,,
23404,024_sd.pdf,d-76185,0,,,
23405,024_sd.pdf,karlsruhe,0,,,
23406,024_sd.pdf,dm-servicecenter,0,,,
23407,024_sd.pdf,:,1,,,
23408,024_sd.pdf,0800,0,,,
23409,024_sd.pdf,-,0,,,
23410,024_sd.pdf,365,0,,,
23411,024_sd.pdf,86,0,,,
23412,024_sd.pdf,33,0,,,
23413,024_sd.pdf,·,0,,,
23414,024_sd.pdf,auskunftgebender,0,,,
23415,024_sd.pdf,bereich,0,,,
23416,024_sd.pdf,:,1,,,
23417,024_sd.pdf,rechtliche,0,,,
23418,024_sd.pdf,produktsicherheit,0,,,
23419,024_sd.pdf,health,0,,,
23420,024_sd.pdf,safety,0,,,
23421,024_sd.pdf,environment,0,,,
23422,024_sd.pdf,(,1,,,
23423,024_sd.pdf,hse,0,,,
23424,024_sd.pdf,),1,,,
23425,024_sd.pdf,dalli-msds@dalli-group,0,,,
23426,024_sd.pdf,.,1,,,
23427,024_sd.pdf,com,0,,,
23428,024_sd.pdf,·,0,,,
23429,024_sd.pdf,notrufnummer,0,,,
23430,024_sd.pdf,:,1,,,
23431,024_sd.pdf,informationszentrale,0,,,
23432,024_sd.pdf,gegen,0,,,
23433,024_sd.pdf,vergiftungen,0,,,
23434,024_sd.pdf,zentrum,0,,,
23435,024_sd.pdf,für,0,,,
23436,024_sd.pdf,kinderheilkunde,0,,,
23437,024_sd.pdf,-,0,,,
23438,024_sd.pdf,universitätsklinikum,0,,,
23439,024_sd.pdf,bonn,0,,,
23440,024_sd.pdf,adenauerallee,0,,,
23441,024_sd.pdf,119,0,,,
23442,024_sd.pdf,d-53113,0,,,
23443,024_sd.pdf,bonn,0,,,
23444,024_sd.pdf,notruf,0,,,
23445,024_sd.pdf,:,1,,,
23446,024_sd.pdf,+49-228-19,0,,,
23447,024_sd.pdf,24,0,,,
23448,024_sd.pdf,0,0,,,
23449,024_sd.pdf,fax,0,,,
23450,024_sd.pdf,:,1,,,
23451,024_sd.pdf,+49-228-28,0,,,
23452,024_sd.pdf,7-3,0,,,
23453,024_sd.pdf,32,0,,,
23454,024_sd.pdf,78,0,,,
23455,024_sd.pdf,/,1,,,
23456,024_sd.pdf,+49-228-28,0,,,
23457,024_sd.pdf,7-3,0,,,
23458,024_sd.pdf,33,0,,,
23459,024_sd.pdf,14,0,,,
23460,024_sd.pdf,email,0,,,
23461,024_sd.pdf,:,1,,,
23462,024_sd.pdf,gizbn@ukb,0,,,
23463,024_sd.pdf,.,1,,,
23464,024_sd.pdf,uni-bonn,0,,,
23465,024_sd.pdf,.,1,,,
23466,024_sd.pdf,de,0,,,
23467,024_sd.pdf,http,0,,,
23468,024_sd.pdf,:,1,,,
23469,024_sd.pdf,/,1,,,
23470,024_sd.pdf,/,1,,,
23471,024_sd.pdf,www,0,,,
23472,024_sd.pdf,.,1,,,
23473,024_sd.pdf,gizbonn,0,,,
23474,024_sd.pdf,.,1,,,
23475,024_sd.pdf,de,0,,,
23476,024_sd.pdf,2,0,,,
23477,024_sd.pdf,mögliche,0,,,
23478,024_sd.pdf,gefahren,0,,,
23479,024_sd.pdf,·,0,,,
23480,024_sd.pdf,einstufung,0,,,
23481,024_sd.pdf,des,0,,,
23482,024_sd.pdf,stoffs,0,,,
23483,024_sd.pdf,oder,0,,,
23484,024_sd.pdf,gemischs,0,,,
23485,024_sd.pdf,·,0,,,
23486,024_sd.pdf,einstufung,0,,,
23487,024_sd.pdf,gemäß,0,,,
23488,024_sd.pdf,verordnung,0,,,
23489,024_sd.pdf,(,1,,,
23490,024_sd.pdf,eg,0,,,
23491,024_sd.pdf,),1,,,
23492,024_sd.pdf,nr,0,,,
23493,024_sd.pdf,.,1,,,
23494,024_sd.pdf,1272/2008,0,,,
23495,024_sd.pdf,das,0,,,
23496,024_sd.pdf,produkt,0,,,
23497,024_sd.pdf,ist,0,,,
23498,024_sd.pdf,gemäß,0,,,
23499,024_sd.pdf,clp-verordnung,0,,,
23500,024_sd.pdf,nicht,0,,,
23501,024_sd.pdf,eingestuft,0,,,
23502,024_sd.pdf,.,1,,,
23503,024_sd.pdf,·,0,,,
23504,024_sd.pdf,kennzeichnungselemente,0,,,
23505,024_sd.pdf,·,0,,,
23506,024_sd.pdf,kennzeichnung,0,,,
23507,024_sd.pdf,gemäß,0,,,
23508,024_sd.pdf,verordnung,0,,,
23509,024_sd.pdf,(,1,,,
23510,024_sd.pdf,eg,0,,,
23511,024_sd.pdf,),1,,,
23512,024_sd.pdf,nr,0,,,
23513,024_sd.pdf,.,1,,,
23514,024_sd.pdf,1272/2008,0,,,
23515,024_sd.pdf,entfällt,0,,,
23516,024_sd.pdf,·,0,,,
23517,024_sd.pdf,gefahrenpiktogramme,0,,,
23518,024_sd.pdf,entfällt,0,,,
23519,024_sd.pdf,·,0,,,
23520,024_sd.pdf,signalwort,0,,,
23521,024_sd.pdf,entfällt,0,,,
23522,024_sd.pdf,·,0,,,
23523,024_sd.pdf,gefahrenhinweise,0,,,
23524,024_sd.pdf,entfällt,0,,,
23525,024_sd.pdf,·,0,,,
23526,024_sd.pdf,sonstige,0,,,
23527,024_sd.pdf,gefahren,0,,,
23528,024_sd.pdf,·,0,,,
23529,024_sd.pdf,ergebnisse,0,,,
23530,024_sd.pdf,der,0,,,
23531,024_sd.pdf,pbt-,0,,,
23532,024_sd.pdf,und,0,,,
23533,024_sd.pdf,vpvb-beurteilung,0,,,
23534,024_sd.pdf,·,0,,,
23535,024_sd.pdf,pbt,0,,,
23536,024_sd.pdf,:,1,,,
23537,024_sd.pdf,nicht,0,,,
23538,024_sd.pdf,anwendbar,0,,,
23539,024_sd.pdf,.,1,,,
23540,024_sd.pdf,·,0,,,
23541,024_sd.pdf,vpvb,0,,,
23542,024_sd.pdf,:,1,,,
23543,024_sd.pdf,nicht,0,,,
23544,024_sd.pdf,anwendbar,0,,,
23545,024_sd.pdf,.,1,,,
23546,024_sd.pdf,3,0,,,
23547,024_sd.pdf,zusammensetzung,0,,,
23548,024_sd.pdf,/,1,,,
23549,024_sd.pdf,angaben,0,,,
23550,024_sd.pdf,zu,0,,,
23551,024_sd.pdf,bestandteilen,0,,,
23552,024_sd.pdf,·,0,,,
23553,024_sd.pdf,chemische,0,,,
23554,024_sd.pdf,charakterisierung,0,,,
23555,024_sd.pdf,:,1,,,
23556,024_sd.pdf,gemische,0,,,
23557,024_sd.pdf,·,0,,,
23558,024_sd.pdf,beschreibung,0,,,
23559,024_sd.pdf,:,1,,,
23560,024_sd.pdf,gemisch,0,,,
23561,024_sd.pdf,aus,0,,,
23562,024_sd.pdf,nachfolgend,0,,,
23563,024_sd.pdf,angeführten,0,,,
23564,024_sd.pdf,stoffen,0,,,
23565,024_sd.pdf,mit,0,,,
23566,024_sd.pdf,ungefährlichen,0,,,
23567,024_sd.pdf,beimengungen,0,,,
23568,024_sd.pdf,.,1,,,
23569,024_sd.pdf,(,1,,,
23570,024_sd.pdf,fortsetzung,0,,,
23571,024_sd.pdf,auf,0,,,
23572,024_sd.pdf,seite,0,,,
23573,024_sd.pdf,2,0,,,
23574,024_sd.pdf,),1,,,
23575,024_sd.pdf,dr,0,,,
23576,024_sd.pdf,38.0.32,0,,,
23577,024_sd.pdf,seite,0,,,
23578,024_sd.pdf,:,1,,,
23579,024_sd.pdf,2/6,0,,,
23580,024_sd.pdf,sicherheitsdatenblatt,0,,,
23581,024_sd.pdf,gemäß,0,,,
23582,024_sd.pdf,1907/2006,0,,,
23583,024_sd.pdf,/,1,,,
23584,024_sd.pdf,eg,0,,,
23585,024_sd.pdf,",",1,,,
23586,024_sd.pdf,artikel,0,,,
23587,024_sd.pdf,31,0,,,
23588,024_sd.pdf,druckdatum,0,,,
23589,024_sd.pdf,:,1,,,
23590,024_sd.pdf,16.04.2015,0,,,
23591,024_sd.pdf,version-nr,0,,,
23592,024_sd.pdf,:,1,,,
23593,024_sd.pdf,1,0,,,
23594,024_sd.pdf,überarbeitet,0,,,
23595,024_sd.pdf,am,0,,,
23596,024_sd.pdf,:,1,,,
23597,024_sd.pdf,16.04.2015,0,,,
23598,024_sd.pdf,handelsname,0,,,
23599,024_sd.pdf,:,1,,,
23600,024_sd.pdf,denkmit,0,,,
23601,024_sd.pdf,schmierseife,0,,,
23602,024_sd.pdf,nature,0,,,
23603,024_sd.pdf,(,1,,,
23604,024_sd.pdf,ident-nr,0,,,
23605,024_sd.pdf,.,1,,,
23606,024_sd.pdf,:,1,,,
23607,024_sd.pdf,dm367509,0,,,
23608,024_sd.pdf,/,1,,,
23609,024_sd.pdf,1,0,,,
23610,024_sd.pdf,),1,,,
23611,024_sd.pdf,(,1,,,
23612,024_sd.pdf,fortsetzung,0,,,
23613,024_sd.pdf,von,0,,,
23614,024_sd.pdf,seite,0,,,
23615,024_sd.pdf,1,0,,,
23616,024_sd.pdf,),1,,,
23617,024_sd.pdf,·,0,,,
23618,024_sd.pdf,gefährliche,0,,,
23619,024_sd.pdf,inhaltsstoffe,0,,,
23620,024_sd.pdf,:,1,,,
23621,024_sd.pdf,cas,0,,,
23622,024_sd.pdf,:,1,,,
23623,024_sd.pdf,584-08-7,0,,,
23624,024_sd.pdf,pottasche,0,,,
23625,024_sd.pdf,≤,0,,,
23626,024_sd.pdf,5,0,,,
23627,024_sd.pdf,%,1,,,
23628,024_sd.pdf,einecs,0,,,
23629,024_sd.pdf,:,1,,,
23630,024_sd.pdf,209-529-3,0,,,
23631,024_sd.pdf,skin,0,,,
23632,024_sd.pdf,irrit,0,,,
23633,024_sd.pdf,.,1,,,
23634,024_sd.pdf,"2,",0,,,
23635,024_sd.pdf,h315,0,,,
23636,024_sd.pdf,;,1,,,
23637,024_sd.pdf,eye,0,,,
23638,024_sd.pdf,irrit,0,,,
23639,024_sd.pdf,.,1,,,
23640,024_sd.pdf,"2,",0,,,
23641,024_sd.pdf,h319,0,,,
23642,024_sd.pdf,;,1,,,
23643,024_sd.pdf,stot,0,,,
23644,024_sd.pdf,se,0,,,
23645,024_sd.pdf,"3,",0,,,
23646,024_sd.pdf,h335,0,,,
23647,024_sd.pdf,4,0,,,
23648,024_sd.pdf,erste-hilfe-maßnahmen,0,,,
23649,024_sd.pdf,·,0,,,
23650,024_sd.pdf,beschreibung,0,,,
23651,024_sd.pdf,der,0,,,
23652,024_sd.pdf,erste-hilfe-maßnahmen,0,,,
23653,024_sd.pdf,·,0,,,
23654,024_sd.pdf,allgemeine,0,,,
23655,024_sd.pdf,hinweise,0,,,
23656,024_sd.pdf,:,1,,,
23657,024_sd.pdf,keine,0,,,
23658,024_sd.pdf,besonderen,0,,,
23659,024_sd.pdf,maßnahmen,0,,,
23660,024_sd.pdf,erforderlich,0,,,
23661,024_sd.pdf,.,1,,,
23662,024_sd.pdf,·,0,,,
23663,024_sd.pdf,nach,0,,,
23664,024_sd.pdf,einatmen,0,,,
23665,024_sd.pdf,:,1,,,
23666,024_sd.pdf,den,0,,,
23667,024_sd.pdf,betroffenen,0,,,
23668,024_sd.pdf,an,0,,,
23669,024_sd.pdf,die,0,,,
23670,024_sd.pdf,frische,0,,,
23671,024_sd.pdf,luft,0,,,
23672,024_sd.pdf,bringen,0,,,
23673,024_sd.pdf,und,0,,,
23674,024_sd.pdf,ruhig,0,,,
23675,024_sd.pdf,lagern,0,,,
23676,024_sd.pdf,.,1,,,
23677,024_sd.pdf,·,0,,,
23678,024_sd.pdf,nach,0,,,
23679,024_sd.pdf,hautkontakt,0,,,
23680,024_sd.pdf,:,1,,,
23681,024_sd.pdf,bei,0,,,
23682,024_sd.pdf,andauernder,0,,,
23683,024_sd.pdf,hautreizung,0,,,
23684,024_sd.pdf,arzt,0,,,
23685,024_sd.pdf,aufsuchen,0,,,
23686,024_sd.pdf,.,1,,,
23687,024_sd.pdf,·,0,,,
23688,024_sd.pdf,nach,0,,,
23689,024_sd.pdf,augenkontakt,0,,,
23690,024_sd.pdf,:,1,,,
23691,024_sd.pdf,augen,0,,,
23692,024_sd.pdf,mehrere,0,,,
23693,024_sd.pdf,minuten,0,,,
23694,024_sd.pdf,bei,0,,,
23695,024_sd.pdf,geöffnetem,0,,,
23696,024_sd.pdf,lidspalt,0,,,
23697,024_sd.pdf,unter,0,,,
23698,024_sd.pdf,fließendem,0,,,
23699,024_sd.pdf,wasser,0,,,
23700,024_sd.pdf,spülen,0,,,
23701,024_sd.pdf,.,1,,,
23702,024_sd.pdf,bei,0,,,
23703,024_sd.pdf,anhaltenden,0,,,
23704,024_sd.pdf,beschwerden,0,,,
23705,024_sd.pdf,arzt,0,,,
23706,024_sd.pdf,konsultieren,0,,,
23707,024_sd.pdf,.,1,,,
23708,024_sd.pdf,·,0,,,
23709,024_sd.pdf,nach,0,,,
23710,024_sd.pdf,verschlucken,0,,,
23711,024_sd.pdf,:,1,,,
23712,024_sd.pdf,sofort,0,,,
23713,024_sd.pdf,arzt,0,,,
23714,024_sd.pdf,aufsuchen,0,,,
23715,024_sd.pdf,.,1,,,
23716,024_sd.pdf,·,0,,,
23717,024_sd.pdf,hinweise,0,,,
23718,024_sd.pdf,für,0,,,
23719,024_sd.pdf,den,0,,,
23720,024_sd.pdf,arzt,0,,,
23721,024_sd.pdf,:,1,,,
23722,024_sd.pdf,·,0,,,
23723,024_sd.pdf,wichtigste,0,,,
23724,024_sd.pdf,akute,0,,,
23725,024_sd.pdf,und,0,,,
23726,024_sd.pdf,verzögert,0,,,
23727,024_sd.pdf,auftretende,0,,,
23728,024_sd.pdf,symptome,0,,,
23729,024_sd.pdf,und,0,,,
23730,024_sd.pdf,wirkungen,0,,,
23731,024_sd.pdf,keine,0,,,
23732,024_sd.pdf,weiteren,0,,,
23733,024_sd.pdf,relevanten,0,,,
23734,024_sd.pdf,informationen,0,,,
23735,024_sd.pdf,verfügbar,0,,,
23736,024_sd.pdf,.,1,,,
23737,024_sd.pdf,·,0,,,
23738,024_sd.pdf,hinweise,0,,,
23739,024_sd.pdf,auf,0,,,
23740,024_sd.pdf,ärztliche,0,,,
23741,024_sd.pdf,soforthilfe,0,,,
23742,024_sd.pdf,oder,0,,,
23743,024_sd.pdf,spezialbehandlung,0,,,
23744,024_sd.pdf,keine,0,,,
23745,024_sd.pdf,weiteren,0,,,
23746,024_sd.pdf,relevanten,0,,,
23747,024_sd.pdf,informationen,0,,,
23748,024_sd.pdf,verfügbar,0,,,
23749,024_sd.pdf,.,1,,,
23750,024_sd.pdf,5,0,,,
23751,024_sd.pdf,maßnahmen,0,,,
23752,024_sd.pdf,zur,0,,,
23753,024_sd.pdf,brandbekämpfung,0,,,
23754,024_sd.pdf,·,0,,,
23755,024_sd.pdf,löschmittel,0,,,
23756,024_sd.pdf,·,0,,,
23757,024_sd.pdf,geeignete,0,,,
23758,024_sd.pdf,löschmittel,0,,,
23759,024_sd.pdf,:,1,,,
23760,024_sd.pdf,alle,0,,,
23761,024_sd.pdf,gebräuchlichen,0,,,
23762,024_sd.pdf,löschmittel,0,,,
23763,024_sd.pdf,·,0,,,
23764,024_sd.pdf,besondere,0,,,
23765,024_sd.pdf,vom,0,,,
23766,024_sd.pdf,stoff,0,,,
23767,024_sd.pdf,oder,0,,,
23768,024_sd.pdf,gemisch,0,,,
23769,024_sd.pdf,ausgehende,0,,,
23770,024_sd.pdf,gefahren,0,,,
23771,024_sd.pdf,keine,0,,,
23772,024_sd.pdf,weiteren,0,,,
23773,024_sd.pdf,relevanten,0,,,
23774,024_sd.pdf,informationen,0,,,
23775,024_sd.pdf,verfügbar,0,,,
23776,024_sd.pdf,.,1,,,
23777,024_sd.pdf,·,0,,,
23778,024_sd.pdf,hinweise,0,,,
23779,024_sd.pdf,für,0,,,
23780,024_sd.pdf,die,0,,,
23781,024_sd.pdf,brandbekämpfung,0,,,
23782,024_sd.pdf,keine,0,,,
23783,024_sd.pdf,weiteren,0,,,
23784,024_sd.pdf,relevanten,0,,,
23785,024_sd.pdf,informationen,0,,,
23786,024_sd.pdf,verfügbar,0,,,
23787,024_sd.pdf,.,1,,,
23788,024_sd.pdf,·,0,,,
23789,024_sd.pdf,besondere,0,,,
23790,024_sd.pdf,schutzausrüstung,0,,,
23791,024_sd.pdf,:,1,,,
23792,024_sd.pdf,keine,0,,,
23793,024_sd.pdf,besonderen,0,,,
23794,024_sd.pdf,maßnahmen,0,,,
23795,024_sd.pdf,erforderlich,0,,,
23796,024_sd.pdf,.,1,,,
23797,024_sd.pdf,6,0,,,
23798,024_sd.pdf,maßnahmen,0,,,
23799,024_sd.pdf,bei,0,,,
23800,024_sd.pdf,unbeabsichtigter,0,,,
23801,024_sd.pdf,freisetzung,0,,,
23802,024_sd.pdf,·,0,,,
23803,024_sd.pdf,personenbezogene,0,,,
23804,024_sd.pdf,vorsichtsmaßnahmen,0,,,
23805,024_sd.pdf,",",1,,,
23806,024_sd.pdf,schutzausrüstungen,0,,,
23807,024_sd.pdf,und,0,,,
23808,024_sd.pdf,in,0,,,
23809,024_sd.pdf,notfällen,0,,,
23810,024_sd.pdf,anzuwendende,0,,,
23811,024_sd.pdf,verfahren,0,,,
23812,024_sd.pdf,besondere,0,,,
23813,024_sd.pdf,rutschgefahr,0,,,
23814,024_sd.pdf,durch,0,,,
23815,024_sd.pdf,ausgelaufenes,0,,,
23816,024_sd.pdf,/,1,,,
23817,024_sd.pdf,verschüttetes,0,,,
23818,024_sd.pdf,produkt,0,,,
23819,024_sd.pdf,.,1,,,
23820,024_sd.pdf,·,0,,,
23821,024_sd.pdf,umweltschutzmaßnahmen,0,,,
23822,024_sd.pdf,:,1,,,
23823,024_sd.pdf,nicht,0,,,
23824,024_sd.pdf,in,0,,,
23825,024_sd.pdf,die,0,,,
23826,024_sd.pdf,kanalisation,0,,,
23827,024_sd.pdf,/,1,,,
23828,024_sd.pdf,oberflächenwasser,0,,,
23829,024_sd.pdf,/,1,,,
23830,024_sd.pdf,grundwasser,0,,,
23831,024_sd.pdf,gelangen,0,,,
23832,024_sd.pdf,lassen,0,,,
23833,024_sd.pdf,.,1,,,
23834,024_sd.pdf,·,0,,,
23835,024_sd.pdf,methoden,0,,,
23836,024_sd.pdf,und,0,,,
23837,024_sd.pdf,material,0,,,
23838,024_sd.pdf,für,0,,,
23839,024_sd.pdf,rückhaltung,0,,,
23840,024_sd.pdf,und,0,,,
23841,024_sd.pdf,reinigung,0,,,
23842,024_sd.pdf,:,1,,,
23843,024_sd.pdf,mit,0,,,
