,doc,Page,Ycord_first,Xcord_first,font_size,font_name,Object,Textbox,word,special_char,ycord_average,word_low,chapter,subchapter,date_nr,date_string,date,date_stopword,version,directive,signal,usecase_part,usecase,chem,chapter 3.2,company_name,company,label
1690,002_sd.pdf,2,523.9119999999999,95.5,8,CAAAAA+ArialMT,7,16,Wortlaut,0,523.9119999999999,wortlaut,,,,,,,,,,,,,1.0,,,
1691,002_sd.pdf,2,523.9119999999999,127.876,8,CAAAAA+ArialMT,7,16,der,0,523.9119999999999,der,,,,,,,,,,,,,1.0,,,
1692,002_sd.pdf,2,523.9119999999999,141.66,8,CAAAAA+ArialMT,7,16,H,0,523.9119999999999,h,,,,,,,,,,,,,1.0,,,
1693,002_sd.pdf,2,523.9119999999999,149.748,8,CAAAAA+ArialMT,7,16,-,1,523.9119999999999,-,,,,,,,,,,,,,1.0,,,
1694,002_sd.pdf,2,523.9119999999999,154.644,8,CAAAAA+ArialMT,7,16,Sätze,0,523.9119999999999,sätze,,,,,,,,,,,,,1.0,,,
1695,002_sd.pdf,2,523.9119999999999,175.12400000000002,8,CAAAAA+ArialMT,7,16,:,1,523.9119999999999,:,,,,,,,,,,,,,1.0,,,
1696,002_sd.pdf,2,523.9119999999999,179.71599999999995,8,CAAAAA+ArialMT,7,16,siehe,0,523.9119999999999,siehe,,,,,,,,,,,,,1.0,,,
1697,002_sd.pdf,2,523.9119999999999,201.1,8,CAAAAA+ArialMT,7,16,unter,0,523.9119999999999,unter,,,,,,,,,,,,,1.0,,,
1698,002_sd.pdf,2,523.9119999999999,221.188,8,CAAAAA+ArialMT,7,16,Abschnitt,0,523.9119999999999,abschnitt,,,,,,,,,,,,,1.0,,,
1699,002_sd.pdf,2,523.9119999999999,256.6600000000001,8,CAAAAA+ArialMT,7,16,16.,0,523.9119999999999,16.,,,,,,,,,,,,,1.0,,,
1700,002_sd.pdf,2,514.712,95.5,8,CAAAAA+ArialMT,7,17,m,0,514.5817142857144,m,,,,,,,,,,,,,1.0,,,
1701,002_sd.pdf,2,514.712,102.292,8,CAAAAA+ArialMT,7,17,%,1,514.5817142857144,%,,,,,,,,,,,,,1.0,,,
1702,002_sd.pdf,2,514.712,111.788,8,CAAAAA+ArialMT,7,17,-,1,514.5817142857144,-,,,,,,,,,,,,,1.0,,,
1703,002_sd.pdf,2,514.712,116.78,8,CAAAAA+ArialMT,7,17,Bereich,0,514.5817142857144,bereich,,,,,,,,,,,,,1.0,,,
1704,002_sd.pdf,2,514.712,143.964,8,CAAAAA+ArialMT,7,17,:,1,514.5817142857144,:,,,,,,,,,,,,,1.0,,,
1705,002_sd.pdf,2,514.712,148.55599999999995,8,CAAAAA+ArialMT,7,17,x,0,514.5817142857144,x,,,,,,,,,,,,,1.0,,,
1706,002_sd.pdf,2,514.712,154.65200000000002,8,CAAAAA+ArialMT,7,17,–,1,514.5817142857144,–,,,,,,,,,,,,,1.0,,,
1707,002_sd.pdf,2,514.712,161.34799999999996,8,CAAAAA+ArialMT,7,17,y,0,514.5817142857144,y,,,,,,,,,,,,,1.0,,,
1708,002_sd.pdf,2,512.888,167.6,8,DAAAAA+LucidaSansUnicode,7,17,≜,1,514.5817142857144,≜,,,,,,,,,,,,,1.0,,,
1709,002_sd.pdf,2,514.712,175.59599999999998,8,CAAAAA+ArialMT,7,17,x,0,514.5817142857144,x,,,,,,,,,,,,,1.0,,,
1710,002_sd.pdf,2,514.712,181.7,8,CAAAAA+ArialMT,7,17,≥,1,514.5817142857144,≥,,,,,,,,,,,,,1.0,,,
1711,002_sd.pdf,2,514.712,188.388,8,CAAAAA+ArialMT,7,17,–,1,514.5817142857144,–,,,,,,,,,,,,,1.0,,,
1712,002_sd.pdf,2,514.712,195.084,8,CAAAAA+ArialMT,7,17,<,1,514.5817142857144,<,,,,,,,,,,,,,1.0,,,
1713,002_sd.pdf,2,514.712,202.076,8,CAAAAA+ArialMT,7,17,y,0,514.5817142857144,y,,,,,,,,,,,,,1.0,,,
1714,002_sd.pdf,2,491.09,59.3,10,BAAAAA+Arial-BoldMT,17,1,ABSCHNITT,0,491.09,abschnitt,chapter,,,,,,,,,,,,,,,chapter
1715,002_sd.pdf,2,491.09,119.55,10,BAAAAA+Arial-BoldMT,17,1,4,0,491.09,4,chapter,,,,,,,,,,,,,,,chapter
1716,002_sd.pdf,2,491.09,125.05,10,BAAAAA+Arial-BoldMT,17,1,:,1,491.09,:,chapter,,,,,,,,,,,,,,,chapter
1717,002_sd.pdf,2,491.09,131.14,10,BAAAAA+Arial-BoldMT,17,1,Erste-Hilfe-Maßnahmen,0,491.09,erste-hilfe-maßnahmen,chapter,,,,,,,,,,,,,,,chapter
1718,002_sd.pdf,2,479.70099999999996,58.3,9,CAAAAA+ArialMT,17,2,4.1,0,479.476,4.1,,,,,,,,,,,,,,,,
1719,002_sd.pdf,2,479.401,95.5,9,BAAAAA+Arial-BoldMT,18,1,Beschreibung,0,479.476,beschreibung,,,,,,,,,,,,,,,,
1720,002_sd.pdf,2,479.401,158.239,9,BAAAAA+Arial-BoldMT,18,1,der,0,479.476,der,,,,,,,,,,,,,,,,
1721,002_sd.pdf,2,479.401,174.72700000000003,9,BAAAAA+Arial-BoldMT,18,1,Erste-Hilfe-Maßnahmen,0,479.476,erste-hilfe-maßnahmen,,,,,,,,,,,,,,,,
1722,002_sd.pdf,2,468.901,58.3,9,CAAAAA+ArialMT,17,3,4.1.1,0,468.676,4.1.1,,,,,,,,,,,,,,,,
1723,002_sd.pdf,2,468.601,95.5,9,BAAAAA+Arial-BoldMT,18,2,Nach,0,468.676,nach,,,,,,,,,,,,,,,,
1724,002_sd.pdf,2,468.601,120.079,9,BAAAAA+Arial-BoldMT,18,2,Einatmen,0,468.676,einatmen,,,,,,,,,,,,,,,,
1725,002_sd.pdf,2,468.601,160.651,9,BAAAAA+Arial-BoldMT,18,2,:,1,468.676,:,,,,,,,,,,,,,,,,
1726,002_sd.pdf,2,458.101,95.5,9,CAAAAA+ArialMT,18,3,An,0,458.101,an,,,,,,,,,,,,,,,,
1727,002_sd.pdf,2,458.101,109.081,9,CAAAAA+ArialMT,18,3,die,0,458.101,die,,,,,,,,,,,,,,,,
1728,002_sd.pdf,2,458.101,123.67,9,CAAAAA+ArialMT,18,3,frische,0,458.101,frische,,,,,,,,,,,,,,,,
1729,002_sd.pdf,2,458.101,152.93800000000005,9,CAAAAA+ArialMT,18,3,Luft,0,458.101,luft,,,,,,,,,,,,,,,,
1730,002_sd.pdf,2,458.101,170.524,9,CAAAAA+ArialMT,18,3,gehen,0,458.101,gehen,,,,,,,,,,,,,,,,
1731,002_sd.pdf,2,458.101,195.72400000000005,9,CAAAAA+ArialMT,18,3,.,1,458.101,.,,,,,,,,,,,,,,,,
1732,002_sd.pdf,2,447.901,95.5,9,CAAAAA+ArialMT,18,4,Falls,0,447.901,falls,,,,,,,,,,,,,,,,
1733,002_sd.pdf,2,447.901,117.163,9,CAAAAA+ArialMT,18,4,erforderlich,0,447.901,erforderlich,,,,,,,,,,,,,,,,
1734,002_sd.pdf,2,447.901,165.02499999999995,9,CAAAAA+ArialMT,18,4,einen,0,447.901,einen,,,,,,,,,,,,,,,,
1735,002_sd.pdf,2,447.901,189.31600000000003,9,CAAAAA+ArialMT,18,4,Arzt,0,447.901,arzt,,,,,,,,,,,,,,,,
1736,002_sd.pdf,2,447.901,207.694,9,CAAAAA+ArialMT,18,4,konsultieren,0,447.901,konsultieren,,,,,,,,,,,,,,,,
1737,002_sd.pdf,2,447.901,256.654,9,CAAAAA+ArialMT,18,4,.,1,447.901,.,,,,,,,,,,,,,,,,
1738,002_sd.pdf,2,437.70099999999996,58.3,9,CAAAAA+ArialMT,21,1,4.1.2,0,437.476,4.1.2,,,,,,,,,,,,,,,,
1739,002_sd.pdf,2,437.401,95.5,9,BAAAAA+Arial-BoldMT,18,5,Nach,0,437.476,nach,,,,,,,,,,,,,,,,
1740,002_sd.pdf,2,437.401,120.079,9,BAAAAA+Arial-BoldMT,18,5,Hautkontakt,0,437.476,hautkontakt,,,,,,,,,,,,,,,,
1741,002_sd.pdf,2,437.401,172.135,9,BAAAAA+Arial-BoldMT,18,5,:,1,437.476,:,,,,,,,,,,,,,,,,
1742,002_sd.pdf,2,426.901,95.5,9,CAAAAA+ArialMT,18,6,Vor,0,426.901,vor,,,,,,,,,,,,,,,,
1743,002_sd.pdf,2,426.901,111.583,9,CAAAAA+ArialMT,18,6,dem,0,426.901,dem,,,,,,,,,,,,,,,,
1744,002_sd.pdf,2,426.901,131.77,9,CAAAAA+ArialMT,18,6,Waschen,0,426.901,waschen,,,,,,,,,,,,,,,,
1745,002_sd.pdf,2,426.901,172.144,9,CAAAAA+ArialMT,18,6,Staub,0,426.901,staub,,,,,,,,,,,,,,,,
1746,002_sd.pdf,2,426.901,198.325,9,CAAAAA+ArialMT,18,6,auf,0,426.901,auf,,,,,,,,,,,,,,,,
1747,002_sd.pdf,2,426.901,213.418,9,CAAAAA+ArialMT,18,6,der,0,426.901,der,,,,,,,,,,,,,,,,
1748,002_sd.pdf,2,426.901,229.00600000000003,9,CAAAAA+ArialMT,18,6,Haut,0,426.901,haut,,,,,,,,,,,,,,,,
1749,002_sd.pdf,2,426.901,250.597,9,CAAAAA+ArialMT,18,6,trocken,0,426.901,trocken,,,,,,,,,,,,,,,,
1750,002_sd.pdf,2,426.901,282.87999999999994,9,CAAAAA+ArialMT,18,6,wegbürsten,0,426.901,wegbürsten,,,,,,,,,,,,,,,,
1751,002_sd.pdf,2,426.901,329.4729999999998,9,CAAAAA+ArialMT,18,6,.,1,426.901,.,,,,,,,,,,,,,,,,
1752,002_sd.pdf,2,426.901,334.5579999999999,9,CAAAAA+ArialMT,18,6,Sofort,0,426.901,sofort,,,,,,,,,,,,,,,,
1753,002_sd.pdf,2,426.901,361.11699999999985,9,CAAAAA+ArialMT,18,6,mit,0,426.901,mit,,,,,,,,,,,,,,,,
1754,002_sd.pdf,2,426.901,375.78699999999975,9,CAAAAA+ArialMT,18,6,viel,0,426.901,viel,,,,,,,,,,,,,,,,
1755,002_sd.pdf,2,426.901,391.7709999999997,9,CAAAAA+ArialMT,18,6,Wasser,0,426.901,wasser,,,,,,,,,,,,,,,,
1756,002_sd.pdf,2,426.901,425.1429999999997,9,CAAAAA+ArialMT,18,6,abwaschen,0,426.901,abwaschen,,,,,,,,,,,,,,,,
1757,002_sd.pdf,2,426.901,470.82699999999977,9,CAAAAA+ArialMT,18,6,.,1,426.901,.,,,,,,,,,,,,,,,,
1758,002_sd.pdf,2,416.70099999999996,95.5,9,CAAAAA+ArialMT,18,7,Bei,0,416.70099999999996,bei,,,,,,,,,,,,,,,,
1759,002_sd.pdf,2,416.70099999999996,111.079,9,CAAAAA+ArialMT,18,7,anhaltenden,0,416.70099999999996,anhaltenden,,,,,,,,,,,,,,,,
1760,002_sd.pdf,2,416.70099999999996,163.558,9,CAAAAA+ArialMT,18,7,Beschwerden,0,416.70099999999996,beschwerden,,,,,,,,,,,,,,,,
1761,002_sd.pdf,2,416.70099999999996,220.72600000000008,9,CAAAAA+ArialMT,18,7,einen,0,416.70099999999996,einen,,,,,,,,,,,,,,,,
1762,002_sd.pdf,2,416.70099999999996,244.918,9,CAAAAA+ArialMT,18,7,Arzt,0,416.70099999999996,arzt,,,,,,,,,,,,,,,,
1763,002_sd.pdf,2,416.70099999999996,263.395,9,CAAAAA+ArialMT,18,7,aufsuchen,0,416.70099999999996,aufsuchen,,,,,,,,,,,,,,,,
1764,002_sd.pdf,2,416.70099999999996,305.26299999999986,9,CAAAAA+ArialMT,18,7,.,1,416.70099999999996,.,,,,,,,,,,,,,,,,
1765,002_sd.pdf,2,406.501,58.3,9,CAAAAA+ArialMT,22,1,4.1.3,0,406.276,4.1.3,,,,,,,,,,,,,,,,
1766,002_sd.pdf,2,406.20099999999996,95.5,9,BAAAAA+Arial-BoldMT,18,8,Nach,0,406.276,nach,,,,,,,,,,,,,,,,
1767,002_sd.pdf,2,406.20099999999996,119.78200000000001,9,BAAAAA+Arial-BoldMT,18,8,Augenkontakt,0,406.276,augenkontakt,,,,,,,,,,,,,,,,
1768,002_sd.pdf,2,406.20099999999996,179.74,9,BAAAAA+Arial-BoldMT,18,8,:,1,406.276,:,,,,,,,,,,,,,,,,
1769,002_sd.pdf,2,395.70099999999996,95.5,9,CAAAAA+ArialMT,18,9,Sofort,0,395.70099999999996,sofort,,,,,,,,,,,,,,,,
1770,002_sd.pdf,2,395.70099999999996,121.681,9,CAAAAA+ArialMT,18,9,Arzt,0,395.70099999999996,arzt,,,,,,,,,,,,,,,,
1771,002_sd.pdf,2,395.70099999999996,140.15800000000002,9,CAAAAA+ArialMT,18,9,hinzuziehen,0,395.70099999999996,hinzuziehen,,,,,,,,,,,,,,,,
1772,002_sd.pdf,2,395.70099999999996,188.34400000000005,9,CAAAAA+ArialMT,18,9,.,1,395.70099999999996,.,,,,,,,,,,,,,,,,
1773,002_sd.pdf,2,385.501,95.5,9,CAAAAA+ArialMT,18,10,Nach,0,385.501,nach,,,,,,,,,,,,,,,,
1774,002_sd.pdf,2,385.501,118.693,9,CAAAAA+ArialMT,18,10,Augenkontakt,0,385.501,augenkontakt,,,,,,,,,,,,,,,,
1775,002_sd.pdf,2,385.501,174.06099999999995,9,CAAAAA+ArialMT,18,10,",",1,385.501,",",,,,,,,,,,,,,,,,
1776,002_sd.pdf,2,385.501,179.146,9,CAAAAA+ArialMT,18,10,Kontaktlinsen,0,385.501,kontaktlinsen,,,,,,,,,,,,,,,,
1777,002_sd.pdf,2,385.501,236.107,9,CAAAAA+ArialMT,18,10,entfernen,0,385.501,entfernen,,,,,,,,,,,,,,,,
1778,002_sd.pdf,2,385.501,274.30299999999994,9,CAAAAA+ArialMT,18,10,.,1,385.501,.,,,,,,,,,,,,,,,,
1779,002_sd.pdf,2,375.301,95.5,9,CAAAAA+ArialMT,18,11,Sofort,0,375.301,sofort,,,,,,,,,,,,,,,,
1780,002_sd.pdf,2,375.301,122.176,9,CAAAAA+ArialMT,18,11,mit,0,375.301,mit,,,,,,,,,,,,,,,,
1781,002_sd.pdf,2,375.301,136.747,9,CAAAAA+ArialMT,18,11,viel,0,375.301,viel,,,,,,,,,,,,,,,,
1782,002_sd.pdf,2,375.301,152.83,9,CAAAAA+ArialMT,18,11,Wasser,0,375.301,wasser,,,,,,,,,,,,,,,,
1783,002_sd.pdf,2,375.301,186.10299999999998,9,CAAAAA+ArialMT,18,11,mindestens,0,375.301,mindestens,,,,,,,,,,,,,,,,
1784,002_sd.pdf,2,375.301,235.0540000000001,9,CAAAAA+ArialMT,18,11,15,0,375.301,15,,,,,,,,,,,,,,,,
1785,002_sd.pdf,2,375.301,247.64500000000004,9,CAAAAA+ArialMT,18,11,Minuten,0,375.301,minuten,,,,,,,,,,,,,,,,
1786,002_sd.pdf,2,375.301,282.241,9,CAAAAA+ArialMT,18,11,lang,0,375.301,lang,,,,,,,,,,,,,,,,
1787,002_sd.pdf,2,375.301,301.83399999999995,9,CAAAAA+ArialMT,18,11,ausspülen,0,375.301,ausspülen,,,,,,,,,,,,,,,,
1788,002_sd.pdf,2,375.301,343.2159999999999,9,CAAAAA+ArialMT,18,11,",",1,375.301,",",,,,,,,,,,,,,,,,
1789,002_sd.pdf,2,375.301,348.3009999999999,9,CAAAAA+ArialMT,18,11,auch,0,375.301,auch,,,,,,,,,,,,,,,,
1790,002_sd.pdf,2,375.301,370.4859999999998,9,CAAAAA+ArialMT,18,11,unter,0,375.301,unter,,,,,,,,,,,,,,,,
1791,002_sd.pdf,2,375.301,393.57999999999987,9,CAAAAA+ArialMT,18,11,den,0,375.301,den,,,,,,,,,,,,,,,,
1792,002_sd.pdf,2,375.301,410.76999999999987,9,CAAAAA+ArialMT,18,11,Augenlidern,0,375.301,augenlidern,,,,,,,,,,,,,,,,
1793,002_sd.pdf,2,375.301,459.055,9,CAAAAA+ArialMT,18,11,.,1,375.301,.,,,,,,,,,,,,,,,,
1794,002_sd.pdf,2,365.101,58.3,9,CAAAAA+ArialMT,23,1,4.1.4,0,364.876,4.1.4,,,,,,,,,,,,,,,,
1795,002_sd.pdf,2,364.801,95.5,9,BAAAAA+Arial-BoldMT,18,12,Nach,0,364.876,nach,,,,,,,,,,,,,,,,
1796,002_sd.pdf,2,364.801,120.079,9,BAAAAA+Arial-BoldMT,18,12,Verschlucken,0,364.876,verschlucken,,,,,,,,,,,,,,,,
1797,002_sd.pdf,2,364.801,178.255,9,BAAAAA+Arial-BoldMT,18,12,:,1,364.876,:,,,,,,,,,,,,,,,,
1798,002_sd.pdf,2,354.301,95.5,9,CAAAAA+ArialMT,18,13,Mund,0,354.301,mund,,,,,,,,,,,,,,,,
1799,002_sd.pdf,2,354.301,120.493,9,CAAAAA+ArialMT,18,13,mit,0,354.301,mit,,,,,,,,,,,,,,,,
1800,002_sd.pdf,2,354.301,135.06400000000002,9,CAAAAA+ArialMT,18,13,Wasser,0,354.301,wasser,,,,,,,,,,,,,,,,
1801,002_sd.pdf,2,354.301,168.43599999999998,9,CAAAAA+ArialMT,18,13,ausspülen,0,354.301,ausspülen,,,,,,,,,,,,,,,,
1802,002_sd.pdf,2,354.301,212.31100000000004,9,CAAAAA+ArialMT,18,13,und,0,354.301,und,,,,,,,,,,,,,,,,
1803,002_sd.pdf,2,354.301,229.90600000000006,9,CAAAAA+ArialMT,18,13,reichlich,0,354.301,reichlich,,,,,,,,,,,,,,,,
1804,002_sd.pdf,2,354.301,265.76200000000006,9,CAAAAA+ArialMT,18,13,Wasser,0,354.301,wasser,,,,,,,,,,,,,,,,
1805,002_sd.pdf,2,354.301,299.134,9,CAAAAA+ArialMT,18,13,nachtrinken,0,354.301,nachtrinken,,,,,,,,,,,,,,,,
1806,002_sd.pdf,2,354.301,346.006,9,CAAAAA+ArialMT,18,13,.,1,354.301,.,,,,,,,,,,,,,,,,
1807,002_sd.pdf,2,354.301,350.992,9,CAAAAA+ArialMT,18,13,Kein,0,354.301,kein,,,,,,,,,,,,,,,,
1808,002_sd.pdf,2,354.301,371.665,9,CAAAAA+ArialMT,18,13,Erbrechen,0,354.301,erbrechen,,,,,,,,,,,,,,,,
1809,002_sd.pdf,2,354.301,415.94500000000005,9,CAAAAA+ArialMT,18,13,herbeiführen,0,354.301,herbeiführen,,,,,,,,,,,,,,,,
1810,002_sd.pdf,2,354.301,466.74100000000016,9,CAAAAA+ArialMT,18,13,.,1,354.301,.,,,,,,,,,,,,,,,,
1811,002_sd.pdf,2,344.101,95.5,9,CAAAAA+ArialMT,18,14,Falls,0,344.101,falls,,,,,,,,,,,,,,,,
1812,002_sd.pdf,2,344.101,117.163,9,CAAAAA+ArialMT,18,14,erforderlich,0,344.101,erforderlich,,,,,,,,,,,,,,,,
1813,002_sd.pdf,2,344.101,165.02499999999995,9,CAAAAA+ArialMT,18,14,einen,0,344.101,einen,,,,,,,,,,,,,,,,
1814,002_sd.pdf,2,344.101,189.31600000000003,9,CAAAAA+ArialMT,18,14,Arzt,0,344.101,arzt,,,,,,,,,,,,,,,,
1815,002_sd.pdf,2,344.101,207.694,9,CAAAAA+ArialMT,18,14,konsultieren,0,344.101,konsultieren,,,,,,,,,,,,,,,,
1816,002_sd.pdf,2,344.101,256.654,9,CAAAAA+ArialMT,18,14,.,1,344.101,.,,,,,,,,,,,,,,,,
1817,002_sd.pdf,2,333.901,58.3,9,CAAAAA+ArialMT,24,1,4.2,0,333.63433333333336,4.2,,,,,,,,,,,,,,,,
1818,002_sd.pdf,2,333.601,95.5,9,BAAAAA+Arial-BoldMT,18,15,Wichtigste,0,333.63433333333336,wichtigste,,,,,,,,,,,,,,,,
1819,002_sd.pdf,2,333.601,143.542,9,BAAAAA+Arial-BoldMT,18,15,akute,0,333.63433333333336,akute,,,,,,,,,,,,,,,,
1820,002_sd.pdf,2,333.601,169.71400000000003,9,BAAAAA+Arial-BoldMT,18,15,und,0,333.63433333333336,und,,,,,,,,,,,,,,,,
1821,002_sd.pdf,2,333.601,188.77599999999998,9,BAAAAA+Arial-BoldMT,18,15,verzögert,0,333.63433333333336,verzögert,,,,,,,,,,,,,,,,
1822,002_sd.pdf,2,333.601,231.84099999999998,9,BAAAAA+Arial-BoldMT,18,15,auftretende,0,333.63433333333336,auftretende,,,,,,,,,,,,,,,,
1823,002_sd.pdf,2,333.601,283.49200000000013,9,BAAAAA+Arial-BoldMT,18,15,Symptome,0,333.63433333333336,symptome,,,,,,,,,,,,,,,,
1824,002_sd.pdf,2,333.601,331.66000000000014,9,BAAAAA+Arial-BoldMT,18,15,und,0,333.63433333333336,und,,,,,,,,,,,,,,,,
1825,002_sd.pdf,2,333.601,350.72200000000015,9,BAAAAA+Arial-BoldMT,18,15,Wirkungen,0,333.63433333333336,wirkungen,,,,,,,,,,,,,,,,
1826,002_sd.pdf,2,323.101,95.5,9,CAAAAA+ArialMT,18,16,Keine,0,323.101,keine,,,,,,,,,,,,,,,,
1827,002_sd.pdf,2,323.101,121.177,9,CAAAAA+ArialMT,18,16,bekannt,0,323.101,bekannt,,,,,,,,,,,,,,,,
1828,002_sd.pdf,2,323.101,153.469,9,CAAAAA+ArialMT,18,16,.,1,323.101,.,,,,,,,,,,,,,,,,
1829,002_sd.pdf,2,312.901,58.3,9,CAAAAA+ArialMT,25,1,4.3,0,312.64385714285714,4.3,,,,,,,,,,,,,,,,
1830,002_sd.pdf,2,312.601,95.5,9,BAAAAA+Arial-BoldMT,18,17,Hinweise,0,312.64385714285714,hinweise,,,,,,,,,,,,,,,,
1831,002_sd.pdf,2,312.601,137.35,9,BAAAAA+Arial-BoldMT,18,17,auf,0,312.64385714285714,auf,,,,,,,,,,,,,,,,
1832,002_sd.pdf,2,312.601,153.424,9,BAAAAA+Arial-BoldMT,18,17,ärztliche,0,312.64385714285714,ärztliche,,,,,,,,,,,,,,,,
1833,002_sd.pdf,2,312.601,192.601,9,BAAAAA+Arial-BoldMT,18,17,Soforthilfe,0,312.64385714285714,soforthilfe,,,,,,,,,,,,,,,,
1834,002_sd.pdf,2,312.601,240.238,9,BAAAAA+Arial-BoldMT,18,17,oder,0,312.64385714285714,oder,,,,,,,,,,,,,,,,
1835,002_sd.pdf,2,312.601,262.216,9,BAAAAA+Arial-BoldMT,18,17,Spezialbehandlung,0,312.64385714285714,spezialbehandlung,,,,,,,,,,,,,,,,
1836,002_sd.pdf,2,302.101,95.5,9,CAAAAA+ArialMT,18,18,Symptomatische,0,302.101,symptomatische,,,,,,,,,,,,,,,,
1837,002_sd.pdf,2,302.101,164.935,9,CAAAAA+ArialMT,18,18,Behandlung,0,302.101,behandlung,,,,,,,,,,,,,,,,
1838,002_sd.pdf,2,302.101,213.22900000000004,9,CAAAAA+ArialMT,18,18,.,1,302.101,.,,,,,,,,,,,,,,,,
1839,002_sd.pdf,2,279.19,59.3,10,BAAAAA+Arial-BoldMT,19,1,ABSCHNITT,0,279.19,abschnitt,chapter,,,,,,,,,,,,,,,chapter
1840,002_sd.pdf,2,279.19,119.55,10,BAAAAA+Arial-BoldMT,19,1,5,0,279.19,5,chapter,,,,,,,,,,,,,,,chapter
1841,002_sd.pdf,2,279.19,125.05,10,BAAAAA+Arial-BoldMT,19,1,:,1,279.19,:,chapter,,,,,,,,,,,,,,,chapter
1842,002_sd.pdf,2,279.19,131.14,10,BAAAAA+Arial-BoldMT,19,1,Maßnahmen,0,279.19,maßnahmen,chapter,,,,,,,,,,,,,,,chapter
1843,002_sd.pdf,2,279.19,192.29,10,BAAAAA+Arial-BoldMT,19,1,zur,0,279.19,zur,chapter,,,,,,,,,,,,,,,chapter
1844,002_sd.pdf,2,279.19,210.07,10,BAAAAA+Arial-BoldMT,19,1,Brandbekämpfung,0,279.19,brandbekämpfung,chapter,,,,,,,,,,,,,,,chapter
1845,002_sd.pdf,2,267.901,58.3,9,CAAAAA+ArialMT,19,2,5.1,0,267.70099999999996,5.1,,,,,,,,,,,,,,,,
1846,002_sd.pdf,2,267.501,95.5,9,BAAAAA+Arial-BoldMT,20,1,Löschmittel,0,267.70099999999996,löschmittel,,,,,,,,,,,,,,,,
1847,002_sd.pdf,2,257.101,58.3,9,CAAAAA+ArialMT,19,3,5.1.1,0,256.80100000000004,5.1.1,,,,,,,,,,,,,,,,
1848,002_sd.pdf,2,256.70099999999996,95.5,9,BAAAAA+Arial-BoldMT,20,2,Geeignete,0,256.80100000000004,geeignete,,,,,,,,,,,,,,,,
1849,002_sd.pdf,2,256.70099999999996,141.661,9,BAAAAA+Arial-BoldMT,20,2,Löschmittel,0,256.80100000000004,löschmittel,,,,,,,,,,,,,,,,
1850,002_sd.pdf,2,256.70099999999996,192.322,9,BAAAAA+Arial-BoldMT,20,2,:,1,256.80100000000004,:,,,,,,,,,,,,,,,,
1851,002_sd.pdf,2,246.301,95.5,9,CAAAAA+ArialMT,20,3,Trockenlöschmittel,0,246.301,trockenlöschmittel,,,,,,,,,,,,,,,,
1852,002_sd.pdf,2,246.301,170.65,9,CAAAAA+ArialMT,20,3,",",1,246.301,",",,,,,,,,,,,,,,,,
1853,002_sd.pdf,2,246.301,175.735,9,CAAAAA+ArialMT,20,3,CO2,0,246.301,co2,,,,,,,,,,,,,,,,
1854,002_sd.pdf,2,246.301,192.1,9,CAAAAA+ArialMT,20,3,",",1,246.301,",",,,,,,,,,,,,,,,,
1855,002_sd.pdf,2,246.301,197.185,9,CAAAAA+ArialMT,20,3,Sprühwasser,0,246.301,sprühwasser,,,,,,,,,,,,,,,,
1856,002_sd.pdf,2,246.301,252.355,9,CAAAAA+ArialMT,20,3,oder,0,246.301,oder,,,,,,,,,,,,,,,,
1857,002_sd.pdf,2,246.301,272.947,9,CAAAAA+ArialMT,20,3,"""Alkohol""-Schaum",0,246.301,"""alkohol""-schaum",,,,,,,,,,,,,,,,
1858,002_sd.pdf,2,246.301,347.8810000000001,9,CAAAAA+ArialMT,20,3,verwenden,0,246.301,verwenden,,,,,,,,,,,,,,,,
1859,002_sd.pdf,2,246.301,391.882,9,CAAAAA+ArialMT,20,3,.,1,246.301,.,,,,,,,,,,,,,,,,
1860,002_sd.pdf,2,236.101,58.3,9,CAAAAA+ArialMT,26,1,5.1.2,0,235.76766666666668,5.1.2,,,,,,,,,,,,,,,,
1861,002_sd.pdf,2,235.701,95.5,9,BAAAAA+Arial-BoldMT,20,4,Aus,0,235.76766666666668,aus,,,,,,,,,,,,,,,,
1862,002_sd.pdf,2,235.701,114.985,9,BAAAAA+Arial-BoldMT,20,4,Sicherheitsgründen,0,235.76766666666668,sicherheitsgründen,,,,,,,,,,,,,,,,
1863,002_sd.pdf,2,235.701,202.186,9,BAAAAA+Arial-BoldMT,20,4,ungeeignete,0,235.76766666666668,ungeeignete,,,,,,,,,,,,,,,,
1864,002_sd.pdf,2,235.701,257.92299999999994,9,BAAAAA+Arial-BoldMT,20,4,Löschmittel,0,235.76766666666668,löschmittel,,,,,,,,,,,,,,,,
1865,002_sd.pdf,2,235.701,308.58399999999995,9,BAAAAA+Arial-BoldMT,20,4,:,1,235.76766666666668,:,,,,,,,,,,,,,,,,
1866,002_sd.pdf,2,225.301,95.5,9,CAAAAA+ArialMT,20,5,Wasservollstrahl,0,225.301,wasservollstrahl,,,,,,,,,,,,,,,,
1867,002_sd.pdf,2,215.101,58.3,9,CAAAAA+ArialMT,27,1,5.2,0,214.75099999999998,5.2,,,,,,,,,,,,,,,,
1868,002_sd.pdf,2,214.701,95.5,9,BAAAAA+Arial-BoldMT,20,6,Besondere,0,214.75099999999998,besondere,,,,,,,,,,,,,,,,
1869,002_sd.pdf,2,214.701,144.65800000000004,9,BAAAAA+Arial-BoldMT,20,6,vom,0,214.75099999999998,vom,,,,,,,,,,,,,,,,
