,doc,Page,Ycord_first,Xcord_first,font_size,font_name,Object,Textbox,word,special_char,ycord_average
1918,002_sd.pdf,2,141.301,238.042,9,CAAAAA+ArialMT,20,13,jedoch,0,141.301
1919,002_sd.pdf,2,141.301,267.31899999999996,9,CAAAAA+ArialMT,20,13,leicht,0,141.301
1920,002_sd.pdf,2,141.301,290.9889999999999,9,CAAAAA+ArialMT,20,13,brandfördernd,0,141.301
1921,002_sd.pdf,2,141.301,347.8599999999999,9,CAAAAA+ArialMT,20,13,.,1,141.301
1922,002_sd.pdf,2,131.101,95.5,9,CAAAAA+ArialMT,20,14,Brandrückstände,0,131.101
1923,002_sd.pdf,2,131.101,166.56400000000002,9,CAAAAA+ArialMT,20,14,und,0,131.101
1924,002_sd.pdf,2,131.101,184.15900000000002,9,CAAAAA+ArialMT,20,14,kontaminiertes,0,131.101
1925,002_sd.pdf,2,131.101,245.71000000000004,9,CAAAAA+ArialMT,20,14,Löschwasser,0,131.101
1926,002_sd.pdf,2,131.101,300.97,9,CAAAAA+ArialMT,20,14,müssen,0,131.101
1927,002_sd.pdf,2,131.101,335.24199999999996,9,CAAAAA+ArialMT,20,14,entsprechend,0,131.101
1928,002_sd.pdf,2,131.101,392.707,9,CAAAAA+ArialMT,20,14,den,0,131.101
1929,002_sd.pdf,2,131.101,410.302,9,CAAAAA+ArialMT,20,14,örtlichen,0,131.101
1930,002_sd.pdf,2,131.101,447.175,9,CAAAAA+ArialMT,20,14,behördlichen,0,131.101
1931,002_sd.pdf,2,120.901,95.5,9,CAAAAA+ArialMT,20,15,Vorschriften,0,120.901
1932,002_sd.pdf,2,120.901,145.85500000000002,9,CAAAAA+ArialMT,20,15,entsorgt,0,120.901
1933,002_sd.pdf,2,120.901,181.126,9,CAAAAA+ArialMT,20,15,werden,0,120.901
1934,002_sd.pdf,2,120.901,210.62800000000004,9,CAAAAA+ArialMT,20,15,.,1,120.901
1935,002_sd.pdf,3,767.7460000000001,58.3,14,CAAAAA+ArialMT,1,1,Sicherheitsdatenblatt,0,768.1680000000001
1936,002_sd.pdf,3,767.7460000000001,193.428,14,CAAAAA+ArialMT,1,1,gemäß,0,768.1680000000001
1937,002_sd.pdf,3,767.7460000000001,240.87399999999997,14,CAAAAA+ArialMT,1,1,EU-Verordnung,0,768.1680000000001
1938,002_sd.pdf,3,767.7460000000001,341.40799999999996,14,CAAAAA+ArialMT,1,1,2015/830,0,768.1680000000001
1939,002_sd.pdf,3,768.59,479.4,10,CAAAAA+ArialMT,3,1,Seite,0,768.1680000000001
1940,002_sd.pdf,3,768.59,504.7,10,CAAAAA+ArialMT,3,1,3,0,768.1680000000001
1941,002_sd.pdf,3,768.59,512.9,10,CAAAAA+ArialMT,3,1,von,0,768.1680000000001
1942,002_sd.pdf,3,768.59,531.7,10,CAAAAA+ArialMT,3,1,6,0,768.1680000000001
1943,002_sd.pdf,3,748.501,64.0,9,BAAAAA+Arial-BoldMT,1,2,Handelsname,0,748.501
1944,002_sd.pdf,3,748.501,122.653,9,BAAAAA+Arial-BoldMT,1,2,:,1,748.501
1945,002_sd.pdf,3,748.501,128.143,9,BAAAAA+Arial-BoldMT,1,2,PhosLock,0,748.501
1946,002_sd.pdf,3,748.501,173.494,9,BAAAAA+Arial-BoldMT,1,2,AlgenStopp,0,748.501
1947,002_sd.pdf,3,738.101,64.0,9,CAAAAA+ArialMT,1,3,Hersteller,0,738.101
1948,002_sd.pdf,3,738.101,105.256,9,CAAAAA+ArialMT,1,3,/,1,738.101
1949,002_sd.pdf,3,738.101,110.24200000000002,9,CAAAAA+ArialMT,1,3,Lieferant,0,738.101
1950,002_sd.pdf,3,738.101,145.52200000000002,9,CAAAAA+ArialMT,1,3,:,1,738.101
1951,002_sd.pdf,3,738.101,150.60700000000003,9,CAAAAA+ArialMT,1,3,Söll,0,738.101
1952,002_sd.pdf,3,738.101,168.18400000000003,9,CAAAAA+ArialMT,1,3,GmbH,0,738.101
1953,002_sd.pdf,3,738.101,194.15800000000002,9,CAAAAA+ArialMT,1,3,",",1,738.101
1954,002_sd.pdf,3,738.101,199.243,9,CAAAAA+ArialMT,1,3,Fuhrmannstr,0,738.101
1955,002_sd.pdf,3,738.101,250.012,9,CAAAAA+ArialMT,1,3,.,1,738.101
1956,002_sd.pdf,3,738.101,255.09699999999998,9,CAAAAA+ArialMT,1,3,"6,",0,738.101
1957,002_sd.pdf,3,738.101,265.1859999999999,9,CAAAAA+ArialMT,1,3,D-,0,738.101
1958,002_sd.pdf,3,738.101,277.174,9,CAAAAA+ArialMT,1,3,95030,0,738.101
1959,002_sd.pdf,3,738.101,304.8669999999999,9,CAAAAA+ArialMT,1,3,Hof,0,738.101
1960,002_sd.pdf,3,727.901,64.0,9,CAAAAA+ArialMT,1,4,Telefon,0,727.901
1961,002_sd.pdf,3,727.901,93.196,9,CAAAAA+ArialMT,1,4,:,1,727.901
1962,002_sd.pdf,3,727.901,98.18200000000002,9,CAAAAA+ArialMT,1,4,+49,0,727.901
1963,002_sd.pdf,3,727.901,116.06500000000001,9,CAAAAA+ArialMT,1,4,-,1,727.901
1964,002_sd.pdf,3,727.901,121.555,9,CAAAAA+ArialMT,1,4,9281-72850,0,727.901
1965,002_sd.pdf,3,727.901,169.94800000000006,9,CAAAAA+ArialMT,1,4,",",1,727.901
1966,002_sd.pdf,3,727.901,174.43900000000005,9,CAAAAA+ArialMT,1,4,Ausstellungsdatum,0,727.901
1967,002_sd.pdf,3,727.901,251.07399999999998,9,CAAAAA+ArialMT,1,4,:,1,727.901
1968,002_sd.pdf,3,727.901,256.159,9,CAAAAA+ArialMT,1,4,10.11.2017,0,727.901
1969,002_sd.pdf,3,727.901,303.24699999999984,9,CAAAAA+ArialMT,1,4,Ersatz,0,727.901
1970,002_sd.pdf,3,727.901,331.31799999999987,9,CAAAAA+ArialMT,1,4,für,0,727.901
1971,002_sd.pdf,3,727.901,344.4039999999999,9,CAAAAA+ArialMT,1,4,das,0,727.901
1972,002_sd.pdf,3,727.901,361.4949999999999,9,CAAAAA+ArialMT,1,4,Datenblatt,0,727.901
1973,002_sd.pdf,3,727.901,405.2619999999999,9,CAAAAA+ArialMT,1,4,von,0,727.901
1974,002_sd.pdf,3,727.901,419.7699999999999,9,CAAAAA+ArialMT,1,4,:,1,727.901
1975,002_sd.pdf,3,727.901,424.8549999999999,9,CAAAAA+ArialMT,1,4,23.10.2015,0,727.901
1976,002_sd.pdf,3,708.99,59.3,10,BAAAAA+Arial-BoldMT,1,5,ABSCHNITT,0,708.99
1977,002_sd.pdf,3,708.99,119.55000000000001,10,BAAAAA+Arial-BoldMT,1,5,6,0,708.99
1978,002_sd.pdf,3,708.99,125.05000000000001,10,BAAAAA+Arial-BoldMT,1,5,:,1,708.99
1979,002_sd.pdf,3,708.99,131.14,10,BAAAAA+Arial-BoldMT,1,5,Maßnahmen,0,708.99
1980,002_sd.pdf,3,708.99,192.29000000000002,10,BAAAAA+Arial-BoldMT,1,5,bei,0,708.99
1981,002_sd.pdf,3,708.99,209.47000000000003,10,BAAAAA+Arial-BoldMT,1,5,unbeabsichtigter,0,708.99
1982,002_sd.pdf,3,708.99,292.4900000000001,10,BAAAAA+Arial-BoldMT,1,5,Freisetzung,0,708.99
1983,002_sd.pdf,3,697.701,58.3,9,CAAAAA+ArialMT,1,6,6.1,0,697.3454444444445
1984,002_sd.pdf,3,697.301,95.5,9,BAAAAA+Arial-BoldMT,2,1,Personenbezogene,0,697.3454444444445
1985,002_sd.pdf,3,697.301,180.91000000000003,9,BAAAAA+Arial-BoldMT,2,1,Vorsichtsmaßnahmen,0,697.3454444444445
1986,002_sd.pdf,3,697.301,274.54600000000005,9,BAAAAA+Arial-BoldMT,2,1,",",1,697.3454444444445
1987,002_sd.pdf,3,697.301,279.53200000000004,9,BAAAAA+Arial-BoldMT,2,1,Schutzausrüstungen,0,697.3454444444445
1988,002_sd.pdf,3,697.301,371.34100000000007,9,BAAAAA+Arial-BoldMT,2,1,und,0,697.3454444444445
1989,002_sd.pdf,3,697.301,390.4030000000001,9,BAAAAA+Arial-BoldMT,2,1,in,0,697.3454444444445
1990,002_sd.pdf,3,697.301,400.97800000000007,9,BAAAAA+Arial-BoldMT,2,1,Notfällen,0,697.3454444444445
1991,002_sd.pdf,3,697.301,442.0360000000001,9,BAAAAA+Arial-BoldMT,2,1,anzuwendende,0,697.3454444444445
1992,002_sd.pdf,3,686.501,95.5,9,BAAAAA+Arial-BoldMT,2,2,Verfahren,0,686.501
1993,002_sd.pdf,3,676.101,95.5,9,CAAAAA+ArialMT,2,3,Siehe,0,676.101
1994,002_sd.pdf,3,676.101,121.177,9,CAAAAA+ArialMT,2,3,Kapitel,0,676.101
1995,002_sd.pdf,3,676.101,151.345,9,CAAAAA+ArialMT,2,3,8.2.2,0,676.101
1996,002_sd.pdf,3,655.701,58.3,9,CAAAAA+ArialMT,4,1,6.2,0,655.501
1997,002_sd.pdf,3,655.301,95.5,9,BAAAAA+Arial-BoldMT,7,1,Umweltschutzmaßnahmen,0,655.501
1998,002_sd.pdf,3,644.901,95.5,9,CAAAAA+ArialMT,7,2,Wenn,0,644.901
1999,002_sd.pdf,3,644.901,121.97800000000001,9,CAAAAA+ArialMT,7,2,größere,0,644.901
2000,002_sd.pdf,3,644.901,156.151,9,CAAAAA+ArialMT,7,2,Mengen,0,644.901
2001,002_sd.pdf,3,644.901,191.23300000000003,9,CAAAAA+ArialMT,7,2,verschütteten,0,644.901
2002,002_sd.pdf,3,644.901,248.11299999999997,9,CAAAAA+ArialMT,7,2,Materials,0,644.901
2003,002_sd.pdf,3,644.901,287.16399999999993,9,CAAAAA+ArialMT,7,2,nicht,0,644.901
2004,002_sd.pdf,3,644.901,308.8449999999999,9,CAAAAA+ArialMT,7,2,eingedämmt,0,644.901
2005,002_sd.pdf,3,644.901,361.20699999999977,9,CAAAAA+ArialMT,7,2,werden,0,644.901
2006,002_sd.pdf,3,644.901,393.2919999999998,9,CAAAAA+ArialMT,7,2,können,0,644.901
2007,002_sd.pdf,3,644.901,422.99199999999985,9,CAAAAA+ArialMT,7,2,",",1,644.901
2008,002_sd.pdf,3,644.901,428.0769999999998,9,CAAAAA+ArialMT,7,2,sollen,0,644.901
2009,002_sd.pdf,3,644.901,454.3569999999998,9,CAAAAA+ArialMT,7,2,die,0,644.901
2010,002_sd.pdf,3,644.901,468.9459999999998,9,CAAAAA+ArialMT,7,2,lokalen,0,644.901
2011,002_sd.pdf,3,634.701,95.5,9,CAAAAA+ArialMT,7,3,Behörden,0,634.701
2012,002_sd.pdf,3,634.701,137.27800000000002,9,CAAAAA+ArialMT,7,3,benachrichtigt,0,634.701
2013,002_sd.pdf,3,634.701,196.228,9,CAAAAA+ArialMT,7,3,werden,0,634.701
2014,002_sd.pdf,3,634.701,225.73000000000005,9,CAAAAA+ArialMT,7,3,.,1,634.701
2015,002_sd.pdf,3,624.501,58.3,9,CAAAAA+ArialMT,5,1,6.3,0,624.1510000000001
2016,002_sd.pdf,3,624.101,95.5,9,BAAAAA+Arial-BoldMT,7,4,Methoden,0,624.1510000000001
2017,002_sd.pdf,3,624.101,140.743,9,BAAAAA+Arial-BoldMT,7,4,und,0,624.1510000000001
2018,002_sd.pdf,3,624.101,159.70600000000002,9,BAAAAA+Arial-BoldMT,7,4,Material,0,624.1510000000001
2019,002_sd.pdf,3,624.101,196.48000000000002,9,BAAAAA+Arial-BoldMT,7,4,für,0,624.1510000000001
2020,002_sd.pdf,3,624.101,210.961,9,BAAAAA+Arial-BoldMT,7,4,Rückhaltung,0,624.1510000000001
2021,002_sd.pdf,3,624.101,268.102,9,BAAAAA+Arial-BoldMT,7,4,und,0,624.1510000000001
2022,002_sd.pdf,3,624.101,287.164,9,BAAAAA+Arial-BoldMT,7,4,Reinigung,0,624.1510000000001
2023,002_sd.pdf,3,613.701,95.5,9,CAAAAA+ArialMT,7,5,Mechanisch,0,613.701
2024,002_sd.pdf,3,613.701,146.269,9,CAAAAA+ArialMT,7,5,aufnehmen,0,613.701
2025,002_sd.pdf,3,613.701,191.56600000000003,9,CAAAAA+ArialMT,7,5,.,1,613.701
2026,002_sd.pdf,3,613.701,196.651,9,CAAAAA+ArialMT,7,5,Staubbildung,0,613.701
2027,002_sd.pdf,3,613.701,252.01899999999998,9,CAAAAA+ArialMT,7,5,vermeiden,0,613.701
2028,002_sd.pdf,3,613.701,294.21099999999996,9,CAAAAA+ArialMT,7,5,.,1,613.701
2029,002_sd.pdf,3,613.701,298.80099999999993,9,CAAAAA+ArialMT,7,5,Aufschaufeln,0,613.701
2030,002_sd.pdf,3,613.701,353.74599999999987,9,CAAAAA+ArialMT,7,5,und,0,613.701
2031,002_sd.pdf,3,613.701,371.3409999999999,9,CAAAAA+ArialMT,7,5,in,0,613.701
2032,002_sd.pdf,3,613.701,380.9259999999999,9,CAAAAA+ArialMT,7,5,geeignete,0,613.701
2033,002_sd.pdf,3,613.701,423.2979999999999,9,CAAAAA+ArialMT,7,5,Behälter,0,613.701
2034,002_sd.pdf,3,613.701,459.47799999999995,9,CAAAAA+ArialMT,7,5,zur,0,613.701
2035,002_sd.pdf,3,613.701,474.472,9,CAAAAA+ArialMT,7,5,Entsorgung,0,613.701
2036,002_sd.pdf,3,603.501,95.5,9,CAAAAA+ArialMT,7,6,bringen,0,603.501
2037,002_sd.pdf,3,603.501,125.69500000000001,9,CAAAAA+ArialMT,7,6,.,1,603.501
2038,002_sd.pdf,3,603.501,130.78,9,CAAAAA+ArialMT,7,6,Verschüttetes,0,603.501
2039,002_sd.pdf,3,603.501,188.236,9,CAAAAA+ArialMT,7,6,Produkt,0,603.501
2040,002_sd.pdf,3,603.501,221.90500000000003,9,CAAAAA+ArialMT,7,6,nie,0,603.501
2041,002_sd.pdf,3,603.501,236.494,9,CAAAAA+ArialMT,7,6,in,0,603.501
2042,002_sd.pdf,3,603.501,246.07899999999998,9,CAAAAA+ArialMT,7,6,den,0,603.501
2043,002_sd.pdf,3,603.501,263.76399999999995,9,CAAAAA+ArialMT,7,6,Orginalbehälter,0,603.501
2044,002_sd.pdf,3,603.501,328.13199999999983,9,CAAAAA+ArialMT,7,6,zwecks,0,603.501
2045,002_sd.pdf,3,603.501,360.2079999999998,9,CAAAAA+ArialMT,7,6,Wiederverwertung,0,603.501
2046,002_sd.pdf,3,603.501,436.3749999999999,9,CAAAAA+ArialMT,7,6,geben,0,603.501
2047,002_sd.pdf,3,603.501,461.48499999999996,9,CAAAAA+ArialMT,7,6,.,1,603.501
2048,002_sd.pdf,3,593.301,58.3,9,CAAAAA+ArialMT,6,1,6.4,0,592.981
2049,002_sd.pdf,3,592.901,95.5,9,BAAAAA+Arial-BoldMT,7,7,Verweis,0,592.981
2050,002_sd.pdf,3,592.901,131.87800000000001,9,BAAAAA+Arial-BoldMT,7,7,auf,0,592.981
2051,002_sd.pdf,3,592.901,147.961,9,BAAAAA+Arial-BoldMT,7,7,andere,0,592.981
2052,002_sd.pdf,3,592.901,179.74,9,BAAAAA+Arial-BoldMT,7,7,Abschnitte,0,592.981
2053,002_sd.pdf,3,582.501,95.5,9,CAAAAA+ArialMT,7,8,Keine,0,582.501
2054,002_sd.pdf,3,582.501,118.684,9,CAAAAA+ArialMT,7,8,.,1,582.501
2055,002_sd.pdf,3,559.59,59.3,10,BAAAAA+Arial-BoldMT,8,1,ABSCHNITT,0,559.59
2056,002_sd.pdf,3,559.59,119.55000000000001,10,BAAAAA+Arial-BoldMT,8,1,7,0,559.59
2057,002_sd.pdf,3,559.59,125.05000000000001,10,BAAAAA+Arial-BoldMT,8,1,:,1,559.59
2058,002_sd.pdf,3,559.59,131.14,10,BAAAAA+Arial-BoldMT,8,1,Handhabung,0,559.59
2059,002_sd.pdf,3,559.59,194.92000000000002,10,BAAAAA+Arial-BoldMT,8,1,und,0,559.59
2060,002_sd.pdf,3,559.59,216.10000000000002,10,BAAAAA+Arial-BoldMT,8,1,Lagerung,0,559.59
2061,002_sd.pdf,3,548.201,58.3,9,CAAAAA+ArialMT,8,2,7.1,0,547.961
2062,002_sd.pdf,3,547.901,95.5,9,BAAAAA+Arial-BoldMT,9,1,Schutzmaßnahmen,0,547.961
2063,002_sd.pdf,3,547.901,180.91899999999998,9,BAAAAA+Arial-BoldMT,9,1,zur,0,547.961
2064,002_sd.pdf,3,547.901,196.903,9,BAAAAA+Arial-BoldMT,9,1,sicheren,0,547.961
2065,002_sd.pdf,3,547.901,236.67399999999998,9,BAAAAA+Arial-BoldMT,9,1,Handhabung,0,547.961
2066,002_sd.pdf,3,537.401,58.3,9,CAAAAA+ArialMT,8,3,7.1.1,0,537.1510000000001
2067,002_sd.pdf,3,537.101,95.5,9,BAAAAA+Arial-BoldMT,9,2,Hinweise,0,537.1510000000001
2068,002_sd.pdf,3,537.101,137.35,9,BAAAAA+Arial-BoldMT,9,2,zum,0,537.1510000000001
2069,002_sd.pdf,3,537.101,157.933,9,BAAAAA+Arial-BoldMT,9,2,sicheren,0,537.1510000000001
2070,002_sd.pdf,3,537.101,197.704,9,BAAAAA+Arial-BoldMT,9,2,Umgang,0,537.1510000000001
2071,002_sd.pdf,3,537.101,233.67700000000002,9,BAAAAA+Arial-BoldMT,9,2,:,1,537.1510000000001
2072,002_sd.pdf,3,526.601,95.5,9,CAAAAA+ArialMT,9,3,Staub,0,526.601
2073,002_sd.pdf,3,526.601,121.672,9,CAAAAA+ArialMT,9,3,nicht,0,526.601
2074,002_sd.pdf,3,526.601,143.353,9,CAAAAA+ArialMT,9,3,einatmen,0,526.601
2075,002_sd.pdf,3,526.601,180.63100000000003,9,CAAAAA+ArialMT,9,3,.,1,526.601
2076,002_sd.pdf,3,526.601,185.716,9,CAAAAA+ArialMT,9,3,Berührung,0,526.601
2077,002_sd.pdf,3,526.601,230.40100000000004,9,CAAAAA+ArialMT,9,3,mit,0,526.601
2078,002_sd.pdf,3,526.601,245.071,9,CAAAAA+ArialMT,9,3,der,0,526.601
2079,002_sd.pdf,3,526.601,260.668,9,CAAAAA+ArialMT,9,3,Haut,0,526.601
2080,002_sd.pdf,3,526.601,282.2589999999999,9,CAAAAA+ArialMT,9,3,und,0,526.601
2081,002_sd.pdf,3,526.601,299.8539999999999,9,CAAAAA+ArialMT,9,3,den,0,526.601
2082,002_sd.pdf,3,526.601,317.0529999999999,9,CAAAAA+ArialMT,9,3,Augen,0,526.601
2083,002_sd.pdf,3,526.601,345.64599999999984,9,CAAAAA+ArialMT,9,3,vermeiden,0,526.601
2084,002_sd.pdf,3,526.601,387.9279999999999,9,CAAAAA+ArialMT,9,3,.,1,526.601
2085,002_sd.pdf,3,516.401,95.5,9,CAAAAA+ArialMT,9,4,Bei,0,516.401
2086,002_sd.pdf,3,516.401,111.07900000000001,9,CAAAAA+ArialMT,9,4,der,0,516.401
2087,002_sd.pdf,3,516.401,126.667,9,CAAAAA+ArialMT,9,4,Verwendung,0,516.401
2088,002_sd.pdf,3,516.401,179.34400000000002,9,CAAAAA+ArialMT,9,4,nicht,0,516.401
2089,002_sd.pdf,3,516.401,201.01600000000002,9,CAAAAA+ArialMT,9,4,essen,0,516.401
2090,002_sd.pdf,3,516.401,225.20800000000006,9,CAAAAA+ArialMT,9,4,",",1,516.401
2091,002_sd.pdf,3,516.401,230.29300000000003,9,CAAAAA+ArialMT,9,4,trinken,0,516.401
2092,002_sd.pdf,3,516.401,260.065,9,CAAAAA+ArialMT,9,4,oder,0,516.401
2093,002_sd.pdf,3,516.401,280.657,9,CAAAAA+ArialMT,9,4,rauchen,0,516.401
2094,002_sd.pdf,3,516.401,313.3539999999999,9,CAAAAA+ArialMT,9,4,.,1,516.401
2095,002_sd.pdf,3,506.201,95.5,9,CAAAAA+ArialMT,9,5,Beschmutzte,0,506.201
2096,002_sd.pdf,3,506.201,150.35500000000002,9,CAAAAA+ArialMT,9,5,Kleidung,0,506.201
2097,002_sd.pdf,3,506.201,188.13700000000003,9,CAAAAA+ArialMT,9,5,entfernen,0,506.201
2098,002_sd.pdf,3,506.201,228.92500000000004,9,CAAAAA+ArialMT,9,5,und,0,506.201
2099,002_sd.pdf,3,506.201,246.52,9,CAAAAA+ArialMT,9,5,vor,0,506.201
2100,002_sd.pdf,3,506.201,261.514,9,CAAAAA+ArialMT,9,5,Wiederverwendung,0,506.201
2101,002_sd.pdf,3,506.201,342.2889999999999,9,CAAAAA+ArialMT,9,5,waschen,0,506.201
2102,002_sd.pdf,3,506.201,377.8749999999999,9,CAAAAA+ArialMT,9,5,.,1,506.201
2103,002_sd.pdf,3,496.001,95.5,9,CAAAAA+ArialMT,9,6,Vor,0,496.001
2104,002_sd.pdf,3,496.001,111.583,9,CAAAAA+ArialMT,9,6,den,0,496.001
2105,002_sd.pdf,3,496.001,129.178,9,CAAAAA+ArialMT,9,6,Pausen,0,496.001
2106,002_sd.pdf,3,496.001,162.45100000000002,9,CAAAAA+ArialMT,9,6,und,0,496.001
2107,002_sd.pdf,3,496.001,180.04600000000002,9,CAAAAA+ArialMT,9,6,bei,0,496.001
2108,002_sd.pdf,3,496.001,194.23900000000003,9,CAAAAA+ArialMT,9,6,Arbeitsende,0,496.001
2109,002_sd.pdf,3,496.001,245.107,9,CAAAAA+ArialMT,9,6,Hände,0,496.001
2110,002_sd.pdf,3,496.001,274.20399999999995,9,CAAAAA+ArialMT,9,6,waschen,0,496.001
2111,002_sd.pdf,3,496.001,309.7989999999999,9,CAAAAA+ArialMT,9,6,.,1,496.001
2112,002_sd.pdf,3,485.801,58.3,9,CAAAAA+ArialMT,10,1,*,1,485.801
2113,002_sd.pdf,3,485.801,95.5,9,CAAAAA+ArialMT,9,7,Nie,0,485.801
2114,002_sd.pdf,3,485.801,111.583,9,CAAAAA+ArialMT,9,7,ungebrauchtes,0,485.801
2115,002_sd.pdf,3,485.801,174.05200000000002,9,CAAAAA+ArialMT,9,7,Material,0,485.801
2116,002_sd.pdf,3,485.801,208.62100000000004,9,CAAAAA+ArialMT,9,7,in,0,485.801
2117,002_sd.pdf,3,485.801,218.20600000000002,9,CAAAAA+ArialMT,9,7,die,0,485.801
2118,002_sd.pdf,3,485.801,232.79500000000002,9,CAAAAA+ArialMT,9,7,Lagerbehälter,0,485.801
2119,002_sd.pdf,3,485.801,291.2679999999999,9,CAAAAA+ArialMT,9,7,zurückgeben,0,485.801
2120,002_sd.pdf,3,485.801,343.0539999999999,9,CAAAAA+ArialMT,9,7,.,1,485.801
2121,002_sd.pdf,3,475.601,58.3,9,CAAAAA+ArialMT,10,2,7.1.2,0,475.34385714285713
2122,002_sd.pdf,3,475.301,95.5,9,BAAAAA+Arial-BoldMT,9,8,Hinweise,0,475.34385714285713
2123,002_sd.pdf,3,475.301,137.35,9,BAAAAA+Arial-BoldMT,9,8,zum,0,475.34385714285713
2124,002_sd.pdf,3,475.301,157.933,9,BAAAAA+Arial-BoldMT,9,8,Brand-,0,475.34385714285713
2125,002_sd.pdf,3,475.301,189.49599999999998,9,BAAAAA+Arial-BoldMT,9,8,und,0,475.34385714285713
2126,002_sd.pdf,3,475.301,208.558,9,BAAAAA+Arial-BoldMT,9,8,Explosionsschutz,0,475.34385714285713
2127,002_sd.pdf,3,475.301,285.283,9,BAAAAA+Arial-BoldMT,9,8,:,1,475.34385714285713
2128,002_sd.pdf,3,464.801,95.5,9,CAAAAA+ArialMT,9,9,Übliche,0,464.801
2129,002_sd.pdf,3,464.801,128.269,9,CAAAAA+ArialMT,9,9,Maßnahmen,0,464.801
2130,002_sd.pdf,3,464.801,181.351,9,CAAAAA+ArialMT,9,9,des,0,464.801
2131,002_sd.pdf,3,464.801,198.53200000000004,9,CAAAAA+ArialMT,9,9,vorbeugenden,0,464.801
2132,002_sd.pdf,3,464.801,258.931,9,CAAAAA+ArialMT,9,9,Brandschutzes,0,464.801
2133,002_sd.pdf,3,464.801,318.69999999999993,9,CAAAAA+ArialMT,9,9,.,1,464.801
2134,002_sd.pdf,3,454.601,58.3,9,CAAAAA+ArialMT,11,1,*,1,454.601
2135,002_sd.pdf,3,454.601,95.5,9,CAAAAA+ArialMT,9,10,Von,0,454.601
2136,002_sd.pdf,3,454.601,113.59,9,CAAAAA+ArialMT,9,10,Hitze-,0,454.601
2137,002_sd.pdf,3,454.601,139.663,9,CAAAAA+ArialMT,9,10,und,0,454.601
2138,002_sd.pdf,3,454.601,157.258,9,CAAAAA+ArialMT,9,10,Zündquellen,0,454.601
2139,002_sd.pdf,3,454.601,209.72800000000007,9,CAAAAA+ArialMT,9,10,fernhalten,0,454.601
2140,002_sd.pdf,3,454.601,250.00300000000001,9,CAAAAA+ArialMT,9,10,.,1,454.601
2141,002_sd.pdf,3,454.601,254.989,9,CAAAAA+ArialMT,9,10,Nicht,0,454.601
2142,002_sd.pdf,3,454.601,278.164,9,CAAAAA+ArialMT,9,10,rauchen,0,454.601
2143,002_sd.pdf,3,454.601,310.86099999999993,9,CAAAAA+ArialMT,9,10,.,1,454.601
2144,002_sd.pdf,3,444.401,58.3,9,CAAAAA+ArialMT,11,2,7.2,0,444.13433333333336
2145,002_sd.pdf,3,444.101,95.5,9,BAAAAA+Arial-BoldMT,9,11,Bedingungen,0,444.13433333333336
2146,002_sd.pdf,3,444.101,155.719,9,BAAAAA+Arial-BoldMT,9,11,zur,0,444.13433333333336
2147,002_sd.pdf,3,444.101,171.70299999999997,9,BAAAAA+Arial-BoldMT,9,11,sicheren,0,444.13433333333336
2148,002_sd.pdf,3,444.101,211.474,9,BAAAAA+Arial-BoldMT,9,11,Lagerung,0,444.13433333333336
2149,002_sd.pdf,3,444.101,255.025,9,BAAAAA+Arial-BoldMT,9,11,unter,0,444.13433333333336
2150,002_sd.pdf,3,444.101,280.09000000000003,9,BAAAAA+Arial-BoldMT,9,11,Berücksichtigung,0,444.13433333333336
2151,002_sd.pdf,3,444.101,358.912,9,BAAAAA+Arial-BoldMT,9,11,von,0,444.13433333333336
2152,002_sd.pdf,3,444.101,377.281,9,BAAAAA+Arial-BoldMT,9,11,Unverträglichkeiten,0,444.13433333333336
2153,002_sd.pdf,3,433.601,58.3,9,CAAAAA+ArialMT,11,3,7.2.1,0,433.34385714285713
2154,002_sd.pdf,3,433.301,95.5,9,BAAAAA+Arial-BoldMT,9,12,Anforderung,0,433.34385714285713
2155,002_sd.pdf,3,433.301,152.434,9,BAAAAA+Arial-BoldMT,9,12,an,0,433.34385714285713
2156,002_sd.pdf,3,433.301,165.51999999999998,9,BAAAAA+Arial-BoldMT,9,12,Lagerräume,0,433.34385714285713
2157,002_sd.pdf,3,433.301,219.69100000000003,9,BAAAAA+Arial-BoldMT,9,12,und,0,433.34385714285713
2158,002_sd.pdf,3,433.301,238.75300000000001,9,BAAAAA+Arial-BoldMT,9,12,Behälter,0,433.34385714285713
2159,002_sd.pdf,3,433.301,274.84299999999996,9,BAAAAA+Arial-BoldMT,9,12,:,1,433.34385714285713
2160,002_sd.pdf,3,422.801,95.5,9,CAAAAA+ArialMT,9,13,Gegen,0,422.801
2161,002_sd.pdf,3,422.801,125.191,9,CAAAAA+ArialMT,9,13,Luftfeuchtigkeit,0,422.801
2162,002_sd.pdf,3,422.801,188.74,9,CAAAAA+ArialMT,9,13,und,0,422.801
2163,002_sd.pdf,3,422.801,206.33500000000004,9,CAAAAA+ArialMT,9,13,Wasser,0,422.801
2164,002_sd.pdf,3,422.801,239.70700000000005,9,CAAAAA+ArialMT,9,13,schützen,0,422.801
2165,002_sd.pdf,3,422.801,278.389,9,CAAAAA+ArialMT,9,13,(,1,422.801
2166,002_sd.pdf,3,422.801,281.386,9,CAAAAA+ArialMT,9,13,hygroskopisch,0,422.801
2167,002_sd.pdf,3,422.801,339.256,9,CAAAAA+ArialMT,9,13,),1,422.801
